# producer=CAELIX
# when=2026-02-11T23:28:47
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02B_double_slit_two_slit/20260211_232846 --double-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-sep 64 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232846
# experiment=02B_double_slit_two_slit
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=64 slit_width=8 single_slit=0 y1=[216:224] y2=[288:296] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
2198,1598,2.57802139063e-11,2.36538453557e-09,255.180477656,80.7845325119
2199,1599,2.2692447404e-11,1.85756338559e-09,254.246161186,90.1942314078
2200,1600,1.43341332932e-11,1.46479206848e-09,254.906726914,100.063017726
2201,1601,2.71664220038e-11,1.99384957341e-09,255.813534045,86.7497447641
2202,1602,2.60066344538e-11,2.35372993037e-09,255.11134719,80.9644921803
2203,1603,2.13697975724e-11,1.80234076776e-09,254.214795647,91.4391199573
2204,1604,1.46920279611e-11,1.47645267327e-09,255.029636795,99.7123280603
2205,1605,2.76862015415e-11,2.05305282684e-09,255.796387577,85.6847189043
2206,1606,2.69470771968e-11,2.35182407763e-09,255.032266431,81.0570202395
2207,1607,2.04782004089e-11,1.760873026e-09,254.18814684,92.4047471595
2208,1608,1.47340551366e-11,1.49598338689e-09,255.146614544,99.0562037247
2209,1609,2.81234135351e-11,2.09720269306e-09,255.776854058,84.8692429336
2210,1610,2.68966779494e-11,2.31893332064e-09,254.956065927,81.5684540897
2211,1611,1.90363306368e-11,1.69956225564e-09,254.172446014,93.8538704082
2212,1612,1.50259278659e-11,1.51436704414e-09,255.267826916,98.4281991792
2213,1613,2.8314958688e-11,2.14950913782e-09,255.748948314,83.9426501447
2214,1614,2.74948338107e-11,2.30481443853e-09,254.884261554,81.8179107009
2215,1615,1.90349021174e-11,1.66622347857e-09,254.183985063,94.7197747239
