# producer=CAELIX
# when=2026-02-25T11:46:46
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06D_relativity_twin_paradox_threshold_lock/20260225_114645 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10
# run_id=20260225_114645
# experiment=06D_relativity_twin_paradox_threshold_lock
# artefact=relativity
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr
1195,81,80.534784,214,0.0556776,81,232,81,280,214,232,214,280,-4.325145340e+01,1.171719055e+02,-1.516705017e+02,2.920549622e+02,1.406254168e+06,3.074473760e+07,2.434460595e+06,5.408623671e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1196,81,80.590462,214,0.0556776,81,232,81,280,214,232,214,280,-3.725172424e+01,1.155593643e+02,-1.457265320e+02,1.970654449e+02,1.262328831e+06,2.156417399e+07,2.310125556e+06,4.462718606e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1197,81,80.646139,214,0.0556776,81,232,81,280,214,232,214,280,-3.295747375e+01,1.221233826e+02,-1.315172577e+02,1.331163025e+02,1.054556545e+06,1.395302581e+07,2.073683488e+06,3.575693083e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1198,81,80.701817,214,0.0556776,81,232,81,280,214,232,214,280,-3.020059013e+01,1.296999969e+02,-1.107098083e+02,9.556646729e+01,8.083162193e+05,8.244551457e+06,1.785312705e+06,2.739955339e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1199,81,80.757495,214,0.0556776,81,232,81,280,214,232,214,280,-2.858992195e+01,1.332731018e+02,-8.585404205e+01,7.759722137e+01,5.604014840e+05,4.617840642e+06,1.505575520e+06,1.965517226e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1200,81,80.813172,214,0.0556776,81,232,81,280,214,232,214,280,-2.749799919e+01,1.297396698e+02,-5.997187805e+01,7.246502686e+01,3.479187155e+05,2.905676679e+06,1.274508319e+06,1.287778367e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1201,81,80.868850,215,0.0556776,81,232,81,280,215,232,215,280,-2.604910469e+01,1.177073975e+02,-4.846950531e+01,8.303814697e+01,1.982353113e+05,2.577631978e+06,1.207140964e+06,1.036170855e+07,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1202,81,80.924528,215,0.0556776,81,232,81,280,215,232,215,280,-2.320810699e+01,9.735375214e+01,-2.628154564e+01,8.270387268e+01,1.237113407e+05,2.929448961e+06,1.064237304e+06,6.012151531e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1203,81,80.980205,215,0.0556776,81,232,81,280,215,232,215,280,-1.802369881e+01,7.023383331e+01,-9.245413780e+00,8.613710785e+01,1.222315225e+05,3.365667828e+06,9.490773163e+05,3.431045599e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1204,81,81.035883,215,0.0556776,81,232,81,280,215,232,215,280,-9.939444542e+00,3.886291504e+01,1.878101587e+00,9.035715485e+01,1.816985932e+05,3.598755412e+06,8.338569168e+05,2.444472930e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1205,81,81.091561,215,0.0556776,81,232,81,280,215,232,215,280,9.969339371e-01,5.991839409e+00,7.420472622e+00,9.269021606e+01,2.855503868e+05,3.658001921e+06,7.001739864e+05,2.524901765e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1206,81,81.147238,215,0.0556776,81,232,81,280,215,232,215,280,1.413636017e+01,-2.627120781e+01,8.508717537e+00,9.078649902e+01,4.172228569e+05,3.740210112e+06,5.453004685e+05,3.014119518e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1207,81,81.202916,216,0.0556776,81,232,81,280,216,232,216,280,2.841179085e+01,-5.713181305e+01,6.839369774e+00,8.684429169e+01,5.628633847e+05,4.026480787e+06,4.889919239e+05,3.033343738e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1208,81,81.258594,216,0.0556776,81,232,81,280,216,232,216,280,4.259286118e+01,-8.719171143e+01,3.912528515e+00,7.476952362e+01,7.122997722e+05,4.577261355e+06,3.230752515e+05,3.165332560e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1209,81,81.314271,216,0.0556776,81,232,81,280,216,232,216,280,5.553274918e+01,-1.178185806e+02,3.773575425e-01,5.574089432e+01,8.584429966e+05,5.336123664e+06,1.835010458e+05,3.019502738e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1210,81,81.369949,216,0.0556776,81,232,81,280,216,232,216,280,6.637724304e+01,-1.500800323e+02,-2.705667257e+00,2.992399597e+01,9.956453919e+05,6.196630599e+06,9.599898967e+04,2.705990533e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1211,81,81.425626,216,0.0556776,81,232,81,280,216,232,216,280,7.470296478e+01,-1.837756500e+02,-4.815276146e+00,-1.969757318e+00,1.118025339e+06,7.063779734e+06,7.591451565e+04,2.442965417e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1212,81,81.481304,216,0.0556776,81,232,81,280,216,232,216,280,8.052199554e+01,-2.170423126e+02,-5.863191128e+00,-3.897243881e+01,1.218699693e+06,7.870026021e+06,1.215761619e+05,2.427469350e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1213,82,81.536982,217,0.0556776,82,232,82,280,217,232,217,280,8.501028442e+01,-2.472943115e+02,-8.117025375e+00,-6.153576279e+01,1.287010255e+06,8.632863692e+06,1.631451164e+05,2.561725908e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1214,82,81.592659,217,0.0556776,82,232,82,280,217,232,217,280,8.900490570e+01,-2.708238220e+02,-7.805162907e+00,-1.040057526e+02,1.368454212e+06,9.243720006e+06,2.654925294e+05,3.095351507e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1215,82,81.648337,217,0.0556776,82,232,82,280,217,232,217,280,9.078099060e+01,-2.836513367e+02,-6.416462898e+00,-1.467020874e+02,1.406397411e+06,9.543403584e+06,3.679322478e+05,3.885934768e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1216,82,81.704015,217,0.0556776,82,232,82,280,217,232,217,280,9.032849884e+01,-2.838477173e+02,-3.738878250e+00,-1.861721497e+02,1.393590034e+06,9.482164826e+06,4.442729516e+05,4.790786160e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1217,82,81.759692,217,0.0556776,82,232,82,280,217,232,217,280,8.767682648e+01,-2.709644165e+02,5.481187701e-01,-2.185858459e+02,1.329414040e+06,9.087387587e+06,4.841161202e+05,5.637331858e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1218,82,81.815370,217,0.0556776,82,232,82,280,217,232,217,280,8.301212311e+01,-2.463139496e+02,6.772286415e+00,-2.404183044e+02,1.221364276e+06,8.463239351e+06,4.946515264e+05,6.270313899e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1219,82,81.871048,218,0.0556776,82,232,82,280,218,232,218,280,7.670905304e+01,-2.130177002e+02,9.295999527e+00,-2.451218109e+02,1.083374047e+06,7.746558955e+06,4.820321316e+05,6.479072177e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1220,82,81.926725,218,0.0556776,82,232,82,280,218,232,218,280,6.924847412e+01,-1.755759277e+02,1.908304787e+01,-2.466990356e+02,9.312533558e+05,7.046766376e+06,4.848660065e+05,6.645883779e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1221,82,81.982403,218,0.0556776,82,232,82,280,218,232,218,280,6.108509064e+01,-1.388818359e+02,3.081477547e+01,-2.347311554e+02,7.779612517e+05,6.409078236e+06,5.096052875e+05,6.520442033e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1222,82,82.038081,218,0.0556776,82,232,82,280,218,232,218,280,5.255294800e+01,-1.070005798e+02,4.391588211e+01,-2.113870392e+02,6.315768585e+05,5.819648131e+06,5.664699442e+05,6.194783859e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1223,82,82.093758,218,0.0556776,82,232,82,280,218,232,218,280,4.384382248e+01,-8.228045654e+01,5.747062302e+01,-1.806012573e+02,4.963772649e+05,5.239279364e+06,6.535199262e+05,5.776414976e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1224,82,82.149436,218,0.0556776,82,232,82,280,218,232,218,280,3.504322433e+01,-6.518276978e+01,7.032977295e+01,-1.473386688e+02,3.750556813e+05,4.636877483e+06,7.580194971e+05,5.343841833e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1225,82,82.205113,219,0.0556776,82,232,82,280,219,232,219,280,2.619555283e+01,-5.474870682e+01,7.627562714e+01,-1.337093811e+02,2.700660447e+05,4.003047443e+06,8.105947202e+05,5.205354619e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1226,82,82.260791,219,0.0556776,82,232,82,280,219,232,219,280,1.737775421e+01,-4.927359009e+01,8.631074524e+01,-1.053996658e+02,1.836679020e+05,3.344474342e+06,9.095964836e+05,4.763531368e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1227,82,82.316469,219,0.0556776,82,232,82,280,219,232,219,280,8.767523766e+00,-4.681746674e+01,9.274806976e+01,-8.316093445e+01,1.173646423e+05,2.673396868e+06,9.731342320e+05,4.312938491e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1228,82,82.372146,219,0.0556776,82,232,82,280,219,232,219,280,6.785734296e-01,-4.550450897e+01,9.477993774e+01,-6.717826843e+01,7.133753941e+04,2.006005273e+06,9.866715256e+05,3.836584812e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1229,82,82.427824,219,0.0556776,82,232,82,280,219,232,219,280,-6.466632366e+00,-4.377389908e+01,9.206289673e+01,-5.610158539e+01,4.412157751e+04,1.372152935e+06,9.477925184e+05,3.326754499e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1230,82,82.483502,219,0.0556776,82,232,82,280,219,232,219,280,-1.223535633e+01,-4.065576172e+01,8.481018066e+01,-4.794902802e+01,3.284673248e+04,8.252920189e+05,8.671357990e+05,2.786316359e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1231,83,82.539179,220,0.0556776,83,232,83,280,220,232,220,280,-1.270039082e+01,-3.605490494e+01,8.085671234e+01,-4.483731842e+01,3.237948581e+04,4.455861659e+05,8.442131643e+05,2.474289934e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1232,83,82.594857,220,0.0556776,83,232,83,280,220,232,220,280,-1.487806034e+01,-2.981313133e+01,6.814221191e+01,-3.709528351e+01,3.992184719e+04,2.576338081e+05,7.431723781e+05,1.901828495e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1233,83,82.650535,220,0.0556776,83,232,83,280,220,232,220,280,-1.600609207e+01,-2.245795059e+01,5.353521347e+01,-2.960192871e+01,6.180287900e+04,3.001414756e+05,6.490322052e+05,1.353426298e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1234,83,82.706212,220,0.0556776,83,232,83,280,220,232,220,280,-1.687633705e+01,-1.466250706e+01,3.859646606e+01,-2.268874168e+01,9.459071292e+04,5.231043040e+05,5.716118650e+05,8.677687179e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1235,83,82.761890,220,0.0556776,83,232,83,280,220,232,220,280,-1.820682716e+01,-6.862387657e+00,2.470604897e+01,-1.719518089e+01,1.332134118e+05,8.251532717e+05,5.104240542e+05,4.900891413e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1236,83,82.817568,220,0.0556776,83,232,83,280,220,232,220,280,-2.040053177e+01,8.746509552e-01,1.286364174e+01,-1.395091820e+01,1.720632276e+05,1.098747671e+06,4.576302385e+05,2.582621576e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1237,83,82.873245,221,0.0556776,83,232,83,280,221,232,221,280,-2.340803337e+01,8.841845512e+00,9.276885986e+00,-1.103605843e+01,2.070177515e+05,1.280788837e+06,4.663215745e+05,1.984665262e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1238,83,82.928923,221,0.0556776,83,232,83,280,221,232,221,280,-2.675263596e+01,1.762850761e+01,1.754155397e+00,-1.131100750e+01,2.364878706e+05,1.374949018e+06,4.021492603e+05,1.998101876e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1239,83,82.984600,221,0.0556776,83,232,83,280,221,232,221,280,-2.971895981e+01,2.800664330e+01,-3.272400618e+00,-1.330694485e+01,2.604234743e+05,1.433489251e+06,3.268450750e+05,3.149222569e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1240,83,83.040278,221,0.0556776,83,232,83,280,221,232,221,280,-3.163567543e+01,4.072981644e+01,-6.360219955e+00,-1.580187321e+01,2.783366206e+05,1.516469684e+06,2.444815790e+05,4.834655187e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1241,83,83.095956,221,0.0556776,83,232,83,280,221,232,221,280,-3.213866043e+01,5.625670242e+01,-8.131187439e+00,-1.756073761e+01,2.883746565e+05,1.658807396e+06,1.650933303e+05,6.415807169e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1242,83,83.151633,221,0.0556776,83,232,83,280,221,232,221,280,-3.130643272e+01,7.449978638e+01,-9.132286072e+00,-1.757090759e+01,2.882604021e+05,1.862449032e+06,1.019494086e+05,7.415959972e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1243,83,83.207311,222,0.0556776,83,232,83,280,222,232,222,280,-2.961282349e+01,9.470606232e+01,-6.986116409e+00,-1.422434330e+01,2.771014704e+05,2.107727574e+06,8.194738529e+04,7.647148980e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1244,83,83.262989,222,0.0556776,83,232,83,280,222,232,222,280,-2.773254776e+01,1.154927521e+02,-7.891903877e+00,-1.019722462e+01,2.566155813e+05,2.366457782e+06,6.267433583e+04,7.606703000e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1245,83,83.318666,222,0.0556776,83,232,83,280,222,232,222,280,-2.629561043e+01,1.349798889e+02,-8.948885918e+00,-2.639493704e+00,2.311330165e+05,2.606138716e+06,8.436113527e+04,7.044624481e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1246,83,83.374344,222,0.0556776,83,232,83,280,222,232,222,280,-2.568480110e+01,1.509704895e+02,-1.016110992e+01,8.756748199e+00,2.063832436e+05,2.788867219e+06,1.427395745e+05,6.375643729e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1247,83,83.430022,222,0.0556776,83,232,83,280,222,232,222,280,-2.593624115e+01,1.612100372e+02,-1.146243382e+01,2.385950851e+01,1.872178924e+05,2.875505877e+06,2.248795303e+05,6.062703037e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1248,83,83.485699,222,0.0556776,83,232,83,280,222,232,222,280,-2.675839233e+01,1.637788849e+02,-1.280824089e+01,4.200143814e+01,1.750505125e+05,2.840092545e+06,3.124356834e+05,6.462545359e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1249,84,83.541377,223,0.0556776,84,232,84,280,223,232,223,280,-2.922173500e+01,1.548481598e+02,-1.332828999e+01,5.254759979e+01,2.083115319e+05,2.588032840e+06,3.499448967e+05,7.199028758e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1250,84,83.597055,223,0.0556776,84,232,84,280,223,232,223,280,-3.067148972e+01,1.400567169e+02,-1.544418812e+01,7.227333832e+01,1.929346014e+05,2.356760442e+06,4.154133718e+05,8.706009362e+05,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1251,84,83.652732,223,0.0556776,84,232,84,280,223,232,223,280,-3.138153076e+01,1.185485764e+02,-1.794050598e+01,9.098818970e+01,1.740784374e+05,2.117657357e+06,4.521063572e+05,1.064642294e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1252,84,83.708410,223,0.0556776,84,232,84,280,223,232,223,280,-3.097094917e+01,9.319997406e+01,-2.108065987e+01,1.064708633e+02,1.512412491e+05,1.929390437e+06,4.596871770e+05,1.250562783e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
1253,84,83.764087,223,0.0556776,84,232,84,280,223,232,223,280,-2.941687965e+01,6.746222687e+01,-2.505735970e+01,1.165824966e+02,1.272096498e+05,1.817784069e+06,4.452374384e+05,1.376181411e+06,0,0,0,0,6,7,6,7,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
