# producer=CAELIX
# when=2026-02-18T20:59:13
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09H_collidersg_transistor_tjunction/20260218_205912 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.52,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[120,60,96],"vel":[0.0,0.0,0.0],"phase":0.0,"track_only":true}] --collidersg-steps 2500 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.08 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --collidersg-wire-geom t_junction --collidersg-junction-x 120 --collidersg-branch-len 48 --collidersg-branch-thick 2 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_205912
# experiment=09H_collidersg_transistor_tjunction
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.08
# asset_sg_k=nan
# sg_k_inferred=0
# steps=2500
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# wire_geom=t_junction
# junction_x=120
# branch_len=48
# branch_thick=2
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=07d70e47f69e
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_geom=t_junction wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 junction_x=120 branch_len=48 branch_thick=2 domain_mask_enabled=1
# vel0_abs_max=1.477914
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s,in_trunk,in_branch_pos,in_branch_neg,in_branch,dy_from_trunk_c
1144,2,121.000,49.001,96.000,0.00000,0.00000,0.00000,6.369266,ALIVE,6.502047,9.263,0,0,1,1,-46.499
1145,1,121.000,142.000,96.000,0.00000,0.00000,0.00000,6.364400,ALIVE,6.502047,9.272,0,1,0,1,46.500
1145,2,121.000,49.000,96.000,0.00000,0.00000,0.00000,6.364400,ALIVE,6.502047,9.272,0,0,1,1,-46.500
1146,1,121.000,142.001,96.000,0.00000,0.00000,0.00000,6.358788,ALIVE,6.502047,9.280,0,1,0,1,46.501
1146,2,121.000,48.999,96.000,0.00000,0.00000,0.00000,6.358788,ALIVE,6.502047,9.280,0,0,1,1,-46.501
1147,1,121.000,142.003,96.000,0.00000,0.00000,0.00000,6.352479,ALIVE,6.502047,9.288,0,1,0,1,46.503
1147,2,121.000,48.997,96.000,0.00000,0.00000,0.00000,6.352479,ALIVE,6.502047,9.288,0,0,1,1,-46.503
1148,1,121.000,144.997,96.000,0.00000,0.00000,0.00000,6.348006,ALIVE,6.502047,9.296,0,1,0,1,49.497
1148,2,121.000,46.003,96.000,0.00000,0.00000,0.00000,6.348006,ALIVE,6.502047,9.296,0,0,1,1,-49.497
1149,1,121.000,144.998,96.000,0.00000,0.00000,0.00000,6.362404,ALIVE,6.502047,9.304,0,1,0,1,49.498
1149,2,121.000,46.002,96.000,0.00000,0.00000,0.00000,6.362404,ALIVE,6.502047,9.304,0,0,1,1,-49.498
1150,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.376158,ALIVE,6.502047,9.312,0,1,0,1,49.499
1150,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.376158,ALIVE,6.502047,9.312,0,0,1,1,-49.499
1151,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.389132,ALIVE,6.502047,9.320,0,1,0,1,49.499
1151,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.389132,ALIVE,6.502047,9.320,0,0,1,1,-49.499
1152,1,121.000,145.000,96.000,0.00000,0.00000,0.00000,6.401199,ALIVE,6.502047,9.328,0,1,0,1,49.500
1152,2,121.000,46.000,96.000,0.00000,0.00000,0.00000,6.401199,ALIVE,6.502047,9.328,0,0,1,1,-49.500
1153,1,121.000,145.001,96.000,0.00000,0.00000,0.00000,6.412234,ALIVE,6.502047,9.336,0,1,0,1,49.501
1153,2,121.000,45.999,96.000,0.00000,0.00000,0.00000,6.412234,ALIVE,6.502047,9.336,0,0,1,1,-49.501
1154,1,121.000,145.001,96.000,0.00000,0.00000,0.00000,6.422124,ALIVE,6.502047,9.344,0,1,0,1,49.501
1154,2,121.000,45.999,96.000,0.00000,0.00000,0.00000,6.422124,ALIVE,6.502047,9.344,0,0,1,1,-49.501
1155,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.430760,ALIVE,6.502047,9.352,0,1,0,1,49.502
1155,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.430760,ALIVE,6.502047,9.352,0,0,1,1,-49.502
1156,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.438044,ALIVE,6.502047,9.359,0,1,0,1,49.502
1156,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.438044,ALIVE,6.502047,9.359,0,0,1,1,-49.502
1157,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.443888,ALIVE,6.502047,9.367,0,1,0,1,49.502
1157,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.443888,ALIVE,6.502047,9.367,0,0,1,1,-49.502
1158,1,121.000,145.003,96.000,0.00000,0.00000,0.00000,6.448213,ALIVE,6.502047,9.376,0,1,0,1,49.503
1158,2,121.000,45.997,96.000,0.00000,0.00000,0.00000,6.448213,ALIVE,6.502047,9.376,0,0,1,1,-49.503
1159,1,121.000,145.003,96.000,0.00000,0.00000,0.00000,6.450954,ALIVE,6.502047,9.383,0,1,0,1,49.503
1159,2,121.000,45.997,96.000,0.00000,0.00000,0.00000,6.450954,ALIVE,6.502047,9.383,0,0,1,1,-49.503
1160,1,121.000,145.003,96.000,0.00000,0.00000,0.00000,6.452057,ALIVE,6.502047,9.391,0,1,0,1,49.503
1160,2,121.000,45.997,96.000,0.00000,0.00000,0.00000,6.452057,ALIVE,6.502047,9.391,0,0,1,1,-49.503
1161,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.451482,ALIVE,6.502047,9.399,0,1,0,1,49.502
1161,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.451482,ALIVE,6.502047,9.399,0,0,1,1,-49.502
1162,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.449205,ALIVE,6.502047,9.407,0,1,0,1,49.502
1162,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.449205,ALIVE,6.502047,9.407,0,0,1,1,-49.502
1163,1,121.000,145.002,96.000,0.00000,0.00000,0.00000,6.445216,ALIVE,6.502047,9.415,0,1,0,1,49.502
1163,2,121.000,45.998,96.000,0.00000,0.00000,0.00000,6.445216,ALIVE,6.502047,9.415,0,0,1,1,-49.502
1164,1,121.000,145.001,96.000,0.00000,0.00000,0.00000,6.439522,ALIVE,6.502047,9.423,0,1,0,1,49.501
1164,2,121.000,45.999,96.000,0.00000,0.00000,0.00000,6.439522,ALIVE,6.502047,9.423,0,0,1,1,-49.501
1165,1,121.000,145.001,96.000,0.00000,0.00000,0.00000,6.432146,ALIVE,6.502047,9.431,0,1,0,1,49.501
1165,2,121.000,45.999,96.000,0.00000,0.00000,0.00000,6.432146,ALIVE,6.502047,9.431,0,0,1,1,-49.501
1166,1,121.000,145.001,96.000,0.00000,0.00000,0.00000,6.423130,ALIVE,6.502047,9.439,0,1,0,1,49.501
1166,2,121.000,45.999,96.000,0.00000,0.00000,0.00000,6.423130,ALIVE,6.502047,9.439,0,0,1,1,-49.501
1167,1,121.000,145.000,96.000,0.00000,0.00000,0.00000,6.412533,ALIVE,6.502047,9.446,0,1,0,1,49.500
1167,2,121.000,46.000,96.000,0.00000,0.00000,0.00000,6.412533,ALIVE,6.502047,9.446,0,0,1,1,-49.500
1168,1,121.000,145.000,96.000,0.00000,0.00000,0.00000,6.400434,ALIVE,6.502047,9.454,0,1,0,1,49.500
1168,2,121.000,46.000,96.000,0.00000,0.00000,0.00000,6.400434,ALIVE,6.502047,9.454,0,0,1,1,-49.500
1169,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.386928,ALIVE,6.502047,9.462,0,1,0,1,49.499
1169,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.386928,ALIVE,6.502047,9.462,0,0,1,1,-49.499
1170,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.372130,ALIVE,6.502047,9.470,0,1,0,1,49.499
1170,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.372130,ALIVE,6.502047,9.470,0,0,1,1,-49.499
1171,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.356173,ALIVE,6.502047,9.478,0,1,0,1,49.499
1171,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.356173,ALIVE,6.502047,9.478,0,0,1,1,-49.499
1172,1,121.000,144.999,96.000,0.00000,0.00000,0.00000,6.339207,ALIVE,6.502047,9.486,0,1,0,1,49.499
1172,2,121.000,46.001,96.000,0.00000,0.00000,0.00000,6.339207,ALIVE,6.502047,9.486,0,0,1,1,-49.499
1173,1,121.000,148.003,96.000,0.00000,0.00000,0.00000,6.326272,ALIVE,6.502047,9.494,0,1,0,1,52.503
1173,2,121.000,42.997,96.000,0.00000,0.00000,0.00000,6.326272,ALIVE,6.502047,9.494,0,0,1,1,-52.503
1174,1,121.000,148.004,96.000,0.00000,0.00000,0.00000,6.348412,ALIVE,6.502047,9.502,0,1,0,1,52.504
1174,2,121.000,42.996,96.000,0.00000,0.00000,0.00000,6.348412,ALIVE,6.502047,9.502,0,0,1,1,-52.504
1175,1,121.000,148.006,96.000,0.00000,0.00000,0.00000,6.369596,ALIVE,6.502047,9.510,0,1,0,1,52.506
1175,2,121.000,42.994,96.000,0.00000,0.00000,0.00000,6.369596,ALIVE,6.502047,9.510,0,0,1,1,-52.506
1176,1,121.000,148.007,96.000,0.00000,0.00000,0.00000,6.389584,ALIVE,6.502047,9.518,0,1,0,1,52.507
1176,2,121.000,42.993,96.000,0.00000,0.00000,0.00000,6.389584,ALIVE,6.502047,9.518,0,0,1,1,-52.507
1177,1,121.000,148.008,96.000,0.00000,0.00000,0.00000,6.408151,ALIVE,6.502047,9.526,0,1,0,1,52.508
1177,2,121.000,42.992,96.000,0.00000,0.00000,0.00000,6.408151,ALIVE,6.502047,9.526,0,0,1,1,-52.508
1178,1,121.000,148.009,96.000,0.00000,0.00000,0.00000,6.425103,ALIVE,6.502047,9.534,0,1,0,1,52.509
1178,2,121.000,42.991,96.000,0.00000,0.00000,0.00000,6.425103,ALIVE,6.502047,9.534,0,0,1,1,-52.509
1179,1,121.000,148.010,96.000,0.00000,0.00000,0.00000,6.440269,ALIVE,6.502047,9.541,0,1,0,1,52.510
1179,2,121.000,42.990,96.000,0.00000,0.00000,0.00000,6.440269,ALIVE,6.502047,9.541,0,0,1,1,-52.510
1180,1,121.000,148.010,96.000,0.00000,0.00000,0.00000,6.453507,ALIVE,6.502047,9.549,0,1,0,1,52.510
1180,2,121.000,42.990,96.000,0.00000,0.00000,0.00000,6.453507,ALIVE,6.502047,9.549,0,0,1,1,-52.510
1181,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.464706,ALIVE,6.502047,9.557,0,1,0,1,52.511
1181,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.464706,ALIVE,6.502047,9.557,0,0,1,1,-52.511
1182,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.473783,ALIVE,6.502047,9.565,0,1,0,1,52.511
1182,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.473783,ALIVE,6.502047,9.565,0,0,1,1,-52.511
1183,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.480683,ALIVE,6.502047,9.573,0,1,0,1,52.511
1183,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.480683,ALIVE,6.502047,9.573,0,0,1,1,-52.511
1184,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.485383,ALIVE,6.502047,9.581,0,1,0,1,52.511
1184,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.485383,ALIVE,6.502047,9.581,0,0,1,1,-52.511
1185,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.487885,ALIVE,6.502047,9.589,0,1,0,1,52.511
1185,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.487885,ALIVE,6.502047,9.589,0,0,1,1,-52.511
1186,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.488222,ALIVE,6.502047,9.597,0,1,0,1,52.511
1186,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.488222,ALIVE,6.502047,9.597,0,0,1,1,-52.511
1187,1,121.000,148.011,96.000,0.00000,0.00000,0.00000,6.486446,ALIVE,6.502047,9.604,0,1,0,1,52.511
1187,2,121.000,42.989,96.000,0.00000,0.00000,0.00000,6.486446,ALIVE,6.502047,9.604,0,0,1,1,-52.511
1188,1,121.000,148.010,96.000,0.00000,0.00000,0.00000,6.482637,ALIVE,6.502047,9.612,0,1,0,1,52.510
1188,2,121.000,42.990,96.000,0.00000,0.00000,0.00000,6.482637,ALIVE,6.502047,9.612,0,0,1,1,-52.510
1189,1,121.000,148.010,96.000,0.00000,0.00000,0.00000,6.476892,ALIVE,6.502047,9.620,0,1,0,1,52.510
1189,2,121.000,42.990,96.000,0.00000,0.00000,0.00000,6.476892,ALIVE,6.502047,9.620,0,0,1,1,-52.510
1190,1,121.000,148.009,96.000,0.00000,0.00000,0.00000,6.469326,ALIVE,6.502047,9.628,0,1,0,1,52.509
1190,2,121.000,42.991,96.000,0.00000,0.00000,0.00000,6.469326,ALIVE,6.502047,9.628,0,0,1,1,-52.509
1191,1,121.000,148.008,96.000,0.00000,0.00000,0.00000,6.460072,ALIVE,6.502047,9.636,0,1,0,1,52.508
1191,2,121.000,42.992,96.000,0.00000,0.00000,0.00000,6.460072,ALIVE,6.502047,9.636,0,0,1,1,-52.508
1192,1,121.000,148.008,96.000,0.00000,0.00000,0.00000,6.449272,ALIVE,6.502047,9.644,0,1,0,1,52.508
1192,2,121.000,42.992,96.000,0.00000,0.00000,0.00000,6.449272,ALIVE,6.502047,9.644,0,0,1,1,-52.508
1193,1,121.000,148.007,96.000,0.00000,0.00000,0.00000,6.437080,ALIVE,6.502047,9.651,0,1,0,1,52.507
1193,2,121.000,42.993,96.000,0.00000,0.00000,0.00000,6.437080,ALIVE,6.502047,9.651,0,0,1,1,-52.507
1194,1,121.000,148.006,96.000,0.00000,0.00000,0.00000,6.423657,ALIVE,6.502047,9.659,0,1,0,1,52.506
1194,2,121.000,42.994,96.000,0.00000,0.00000,0.00000,6.423657,ALIVE,6.502047,9.659,0,0,1,1,-52.506
1195,1,121.000,148.005,96.000,0.00000,0.00000,0.00000,6.409169,ALIVE,6.502047,9.666,0,1,0,1,52.505
1195,2,121.000,42.995,96.000,0.00000,0.00000,0.00000,6.409169,ALIVE,6.502047,9.666,0,0,1,1,-52.505
1196,1,121.000,148.004,96.000,0.00000,0.00000,0.00000,6.393783,ALIVE,6.502047,9.674,0,1,0,1,52.504
1196,2,121.000,42.996,96.000,0.00000,0.00000,0.00000,6.393783,ALIVE,6.502047,9.674,0,0,1,1,-52.504
1197,1,121.000,148.003,96.000,0.00000,0.00000,0.00000,6.377667,ALIVE,6.502047,9.682,0,1,0,1,52.503
1197,2,121.000,42.997,96.000,0.00000,0.00000,0.00000,6.377667,ALIVE,6.502047,9.682,0,0,1,1,-52.503
1198,1,121.000,148.003,96.000,0.00000,0.00000,0.00000,6.360987,ALIVE,6.502047,9.690,0,1,0,1,52.503
1198,2,121.000,42.997,96.000,0.00000,0.00000,0.00000,6.360987,ALIVE,6.502047,9.690,0,0,1,1,-52.503
1199,1,121.000,148.002,96.000,0.00000,0.00000,0.00000,6.343904,ALIVE,6.502047,9.697,0,1,0,1,52.502
1199,2,121.000,42.998,96.000,0.00000,0.00000,0.00000,6.343904,ALIVE,6.502047,9.697,0,0,1,1,-52.502
1200,1,121.000,147.505,96.000,0.00000,0.00000,0.00000,6.331663,ALIVE,6.555786,9.706,0,1,0,1,52.005
1200,2,121.000,43.495,96.000,0.00000,0.00000,0.00000,6.331663,ALIVE,6.555786,9.706,0,0,1,1,-52.005
1201,1,121.000,147.503,96.000,0.00000,0.00000,0.00000,6.318984,ALIVE,6.555786,9.714,0,1,0,1,52.003
1201,2,121.000,43.497,96.000,0.00000,0.00000,0.00000,6.318984,ALIVE,6.555786,9.714,0,0,1,1,-52.003
1202,1,121.000,147.501,96.000,0.00000,0.00000,0.00000,6.305847,ALIVE,6.555786,9.722,0,1,0,1,52.001
1202,2,121.000,43.499,96.000,0.00000,0.00000,0.00000,6.305847,ALIVE,6.555786,9.722,0,0,1,1,-52.001
1203,1,121.000,147.002,96.000,0.00000,0.00000,0.00000,6.302092,ALIVE,6.555786,9.730,0,1,0,1,51.502
1203,2,121.000,43.998,96.000,0.00000,0.00000,0.00000,6.302092,ALIVE,6.555786,9.730,0,0,1,1,-51.502
1204,1,121.000,141.994,96.000,0.00000,0.00000,0.00000,6.337700,ALIVE,6.555786,9.737,0,1,0,1,46.494
1204,2,121.000,49.006,96.000,0.00000,0.00000,0.00000,6.337700,ALIVE,6.555786,9.737,0,0,1,1,-46.494
1205,1,121.000,139.002,96.000,0.00000,0.00000,0.00000,6.420055,ALIVE,6.555786,9.745,0,1,0,1,43.502
1205,2,121.000,51.998,96.000,0.00000,0.00000,0.00000,6.420055,ALIVE,6.555786,9.745,0,0,1,1,-43.502
1206,1,121.000,139.002,96.000,0.00000,0.00000,0.00000,6.414693,ALIVE,6.555786,9.753,0,1,0,1,43.502
1206,2,121.000,51.998,96.000,0.00000,0.00000,0.00000,6.414693,ALIVE,6.555786,9.753,0,0,1,1,-43.502
1207,1,121.000,139.002,96.000,0.00000,0.00000,0.00000,6.407914,ALIVE,6.555786,9.761,0,1,0,1,43.502
1207,2,121.000,51.998,96.000,0.00000,0.00000,0.00000,6.407914,ALIVE,6.555786,9.761,0,0,1,1,-43.502
1208,1,121.000,139.001,96.000,0.00000,0.00000,0.00000,6.399760,ALIVE,6.555786,9.768,0,1,0,1,43.501
1208,2,121.000,51.999,96.000,0.00000,0.00000,0.00000,6.399760,ALIVE,6.555786,9.768,0,0,1,1,-43.501
1209,1,121.000,139.001,96.000,0.00000,0.00000,0.00000,6.390289,ALIVE,6.555786,9.776,0,1,0,1,43.501
1209,2,121.000,51.999,96.000,0.00000,0.00000,0.00000,6.390289,ALIVE,6.555786,9.776,0,0,1,1,-43.501
1210,1,121.000,139.001,96.000,0.00000,0.00000,0.00000,6.379578,ALIVE,6.555786,9.784,0,1,0,1,43.501
1210,2,121.000,51.999,96.000,0.00000,0.00000,0.00000,6.379578,ALIVE,6.555786,9.784,0,0,1,1,-43.501
1211,1,121.000,144.005,96.000,0.00000,0.00000,0.00000,6.390050,ALIVE,6.555786,9.792,0,1,0,1,48.505
1211,2,121.000,46.995,96.000,0.00000,0.00000,0.00000,6.390050,ALIVE,6.555786,9.792,0,0,1,1,-48.505
1212,1,121.000,144.996,96.000,0.00000,0.00000,0.00000,6.403602,ALIVE,6.555786,9.800,0,1,0,1,49.496
1212,2,121.000,46.004,96.000,0.00000,0.00000,0.00000,6.403602,ALIVE,6.555786,9.800,0,0,1,1,-49.496
1213,1,121.000,144.994,96.000,0.00000,0.00000,0.00000,6.415495,ALIVE,6.555786,9.808,0,1,0,1,49.494
1213,2,121.000,46.006,96.000,0.00000,0.00000,0.00000,6.415495,ALIVE,6.555786,9.808,0,0,1,1,-49.494
1214,1,121.000,144.993,96.000,0.00000,0.00000,0.00000,6.425625,ALIVE,6.555786,9.816,0,1,0,1,49.493
1214,2,121.000,46.007,96.000,0.00000,0.00000,0.00000,6.425625,ALIVE,6.555786,9.816,0,0,1,1,-49.493
1215,1,121.000,144.991,96.000,0.00000,0.00000,0.00000,6.433915,ALIVE,6.555786,9.824,0,1,0,1,49.491
1215,2,121.000,46.009,96.000,0.00000,0.00000,0.00000,6.433915,ALIVE,6.555786,9.824,0,0,1,1,-49.491
1216,1,121.000,144.990,96.000,0.00000,0.00000,0.00000,6.440317,ALIVE,6.555786,9.832,0,1,0,1,49.490
1216,2,121.000,46.010,96.000,0.00000,0.00000,0.00000,6.440317,ALIVE,6.555786,9.832,0,0,1,1,-49.490
1217,1,121.000,144.005,96.000,0.00000,0.00000,0.00000,6.448238,ALIVE,6.555786,9.840,0,1,0,1,48.505
1217,2,121.000,46.995,96.000,0.00000,0.00000,0.00000,6.448238,ALIVE,6.555786,9.840,0,0,1,1,-48.505
1218,1,121.000,144.004,96.000,0.00000,0.00000,0.00000,6.457439,ALIVE,6.555786,9.848,0,1,0,1,48.504
1218,2,121.000,46.996,96.000,0.00000,0.00000,0.00000,6.457439,ALIVE,6.555786,9.848,0,0,1,1,-48.504
1219,1,121.000,144.003,96.000,0.00000,0.00000,0.00000,6.464896,ALIVE,6.555786,9.855,0,1,0,1,48.503
1219,2,121.000,46.997,96.000,0.00000,0.00000,0.00000,6.464896,ALIVE,6.555786,9.855,0,0,1,1,-48.503
1220,1,121.000,144.002,96.000,0.00000,0.00000,0.00000,6.470558,ALIVE,6.555786,9.863,0,1,0,1,48.502
1220,2,121.000,46.998,96.000,0.00000,0.00000,0.00000,6.470558,ALIVE,6.555786,9.863,0,0,1,1,-48.502
1221,1,121.000,144.000,96.000,0.00000,0.00000,0.00000,6.474394,ALIVE,6.555786,9.871,0,1,0,1,48.500
1221,2,121.000,47.000,96.000,0.00000,0.00000,0.00000,6.474394,ALIVE,6.555786,9.871,0,0,1,1,-48.500
1222,1,121.000,143.999,96.000,0.00000,0.00000,0.00000,6.476395,ALIVE,6.555786,9.879,0,1,0,1,48.499
1222,2,121.000,47.001,96.000,0.00000,0.00000,0.00000,6.476395,ALIVE,6.555786,9.879,0,0,1,1,-48.499
1223,1,121.000,143.998,96.000,0.00000,0.00000,0.00000,6.476567,ALIVE,6.555786,9.887,0,1,0,1,48.498
1223,2,121.000,47.002,96.000,0.00000,0.00000,0.00000,6.476567,ALIVE,6.555786,9.887,0,0,1,1,-48.498
1224,1,121.000,143.997,96.000,0.00000,0.00000,0.00000,6.474939,ALIVE,6.555786,9.895,0,1,0,1,48.497
1224,2,121.000,47.003,96.000,0.00000,0.00000,0.00000,6.474939,ALIVE,6.555786,9.895,0,0,1,1,-48.497
1225,1,121.000,143.995,96.000,0.00000,0.00000,0.00000,6.471555,ALIVE,6.555786,9.902,0,1,0,1,48.495
1225,2,121.000,47.005,96.000,0.00000,0.00000,0.00000,6.471555,ALIVE,6.555786,9.902,0,0,1,1,-48.495
1226,1,121.000,143.994,96.000,0.00000,0.00000,0.00000,6.466476,ALIVE,6.555786,9.910,0,1,0,1,48.494
1226,2,121.000,47.006,96.000,0.00000,0.00000,0.00000,6.466476,ALIVE,6.555786,9.910,0,0,1,1,-48.494
1227,1,121.000,143.010,96.000,0.00000,0.00000,0.00000,6.467269,ALIVE,6.555786,9.918,0,1,0,1,47.510
1227,2,121.000,47.990,96.000,0.00000,0.00000,0.00000,6.467269,ALIVE,6.555786,9.918,0,0,1,1,-47.510
1228,1,121.000,143.008,96.000,0.00000,0.00000,0.00000,6.466277,ALIVE,6.555786,9.926,0,1,0,1,47.508
1228,2,121.000,47.992,96.000,0.00000,0.00000,0.00000,6.466277,ALIVE,6.555786,9.926,0,0,1,1,-47.508
1229,1,121.000,143.007,96.000,0.00000,0.00000,0.00000,6.463302,ALIVE,6.555786,9.934,0,1,0,1,47.507
1229,2,121.000,47.993,96.000,0.00000,0.00000,0.00000,6.463302,ALIVE,6.555786,9.934,0,0,1,1,-47.507
1230,1,121.000,143.006,96.000,0.00000,0.00000,0.00000,6.458340,ALIVE,6.555786,9.942,0,1,0,1,47.506
1230,2,121.000,47.994,96.000,0.00000,0.00000,0.00000,6.458340,ALIVE,6.555786,9.942,0,0,1,1,-47.506
1231,1,121.000,143.004,96.000,0.00000,0.00000,0.00000,6.451415,ALIVE,6.555786,9.950,0,1,0,1,47.504
1231,2,121.000,47.996,96.000,0.00000,0.00000,0.00000,6.451415,ALIVE,6.555786,9.950,0,0,1,1,-47.504
1232,1,121.000,143.003,96.000,0.00000,0.00000,0.00000,6.442577,ALIVE,6.555786,9.958,0,1,0,1,47.503
1232,2,121.000,47.997,96.000,0.00000,0.00000,0.00000,6.442577,ALIVE,6.555786,9.958,0,0,1,1,-47.503
1233,1,121.000,143.002,96.000,0.00000,0.00000,0.00000,6.431905,ALIVE,6.555786,9.966,0,1,0,1,47.502
1233,2,121.000,47.998,96.000,0.00000,0.00000,0.00000,6.431905,ALIVE,6.555786,9.966,0,0,1,1,-47.502
1234,1,121.000,143.001,96.000,0.00000,0.00000,0.00000,6.419501,ALIVE,6.555786,9.974,0,1,0,1,47.501
1234,2,121.000,48.000,96.000,0.00000,0.00000,0.00000,6.419501,ALIVE,6.555786,9.974,0,0,1,1,-47.500
1235,1,121.000,142.999,96.000,0.00000,0.00000,0.00000,6.405496,ALIVE,6.555786,9.982,0,1,0,1,47.499
1235,2,121.000,48.001,96.000,0.00000,0.00000,0.00000,6.405496,ALIVE,6.555786,9.982,0,0,1,1,-47.499
1236,1,121.000,142.998,96.000,0.00000,0.00000,0.00000,6.390039,ALIVE,6.555786,9.990,0,1,0,1,47.498
1236,2,121.000,48.002,96.000,0.00000,0.00000,0.00000,6.390039,ALIVE,6.555786,9.990,0,0,1,1,-47.498
1237,1,121.000,142.997,96.000,0.00000,0.00000,0.00000,6.373305,ALIVE,6.555786,9.998,0,1,0,1,47.497
1237,2,121.000,48.003,96.000,0.00000,0.00000,0.00000,6.373305,ALIVE,6.555786,9.998,0,0,1,1,-47.497
1238,1,121.000,142.007,96.000,0.00000,0.00000,0.00000,6.360604,ALIVE,6.555786,10.006,0,1,0,1,46.507
1238,2,121.000,48.993,96.000,0.00000,0.00000,0.00000,6.360604,ALIVE,6.555786,10.006,0,0,1,1,-46.507
1239,1,121.000,142.005,96.000,0.00000,0.00000,0.00000,6.348966,ALIVE,6.555786,10.015,0,1,0,1,46.505
1239,2,121.000,48.995,96.000,0.00000,0.00000,0.00000,6.348966,ALIVE,6.555786,10.015,0,0,1,1,-46.505
1240,1,121.000,142.003,96.000,0.00000,0.00000,0.00000,6.336255,ALIVE,6.555786,10.023,0,1,0,1,46.503
1240,2,121.000,48.997,96.000,0.00000,0.00000,0.00000,6.336255,ALIVE,6.555786,10.023,0,0,1,1,-46.503
1241,1,121.000,147.004,96.000,0.00000,0.00000,0.00000,6.328058,ALIVE,6.555786,10.031,0,1,0,1,51.504
1241,2,121.000,43.996,96.000,0.00000,0.00000,0.00000,6.328058,ALIVE,6.555786,10.031,0,0,1,1,-51.504
1242,1,121.000,148.004,96.000,0.00000,0.00000,0.00000,6.364759,ALIVE,6.555786,10.039,0,1,0,1,52.504
1242,2,121.000,42.996,96.000,0.00000,0.00000,0.00000,6.364759,ALIVE,6.555786,10.039,0,0,1,1,-52.504
1243,1,121.000,148.004,96.000,0.00000,0.00000,0.00000,6.379949,ALIVE,6.555786,10.046,0,1,0,1,52.504
