# producer=CAELIX
# when=2026-02-25T14:47:36
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06F_relativity_twin_paradox_xy_sponge/20260225_144735 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 8 --traffic-sponge-strength 1.0 --traffic-sponge-axes xy --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 2000 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_144735
# experiment=06F_relativity_twin_paradox_xy_sponge
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=2000
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
1548,100,100.188992,273,0.0556776,100,232,100,280,273,232,273,280,-3.010134506e+01,-2.893159103e+01,5.119174576e+01,-1.085454636e+02,7.035608170e+04,2.367165869e+05,4.325758858e+05,1.637896412e+06,0,0,1,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,1542,-1,1548
1549,100,100.244670,273,0.0556776,100,232,100,280,273,232,273,280,-3.091158485e+01,-4.720470428e+00,5.428338013e+02,-1.123041077e+02,7.679350740e+04,1.062533193e+05,2.815918862e+07,1.648072420e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1550,100,100.300348,273,0.0556776,100,232,100,280,273,232,273,280,-2.921487617e+01,1.658943367e+01,9.471759033e+02,-1.127975922e+02,7.511148237e+04,8.378028403e+04,5.884690627e+07,1.548507125e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1551,100,100.356025,273,0.0556776,100,232,100,280,273,232,273,280,-2.507567406e+01,3.413527298e+01,1.200883057e+03,-1.091762238e+02,6.923960391e+04,1.659133116e+05,9.172793825e+07,1.356082696e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1552,100,100.411703,273,0.0556776,100,232,100,280,273,232,273,280,-1.893671608e+01,4.863671494e+01,1.280065918e+03,-1.008069687e+02,6.224437905e+04,3.373923209e+05,1.140140411e+08,1.097928281e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1553,100,100.467381,273,0.0556776,100,232,100,280,273,232,273,280,-1.194229031e+01,6.168706512e+01,1.201459717e+03,-8.732585144e+01,5.412344095e+04,5.714476765e+05,1.182709784e+08,8.087093145e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1554,101,100.523058,274,0.0556776,101,232,101,280,274,232,274,280,-7.211589336e+00,7.450735474e+01,9.917065430e+02,-7.837031555e+01,4.786801165e+04,8.309055021e+05,1.000702349e+08,6.638989965e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1555,101,100.578736,274,0.0556776,101,232,101,280,274,232,274,280,-2.918867111e+00,8.668417358e+01,7.733504639e+02,-5.762361145e+01,3.495433773e+04,1.095081007e+06,7.716426537e+07,4.034355884e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1556,101,100.634413,274,0.0556776,101,232,101,280,274,232,274,280,-1.361791134e+00,9.658827972e+01,5.368811035e+02,-3.351097488e+01,2.122153825e+04,1.312158185e+06,5.063136561e+07,2.082846511e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1557,101,100.690091,274,0.0556776,101,232,101,280,274,232,274,280,-2.120925188e+00,1.029205856e+02,3.106841125e+02,-7.941262245e+00,1.102866688e+04,1.450839863e+06,2.751318823e+07,1.027002868e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1558,101,100.745769,274,0.0556776,101,232,101,280,274,232,274,280,-3.962618589e+00,1.056630249e+02,1.085692062e+02,1.683032990e+01,7.608329741e+03,1.495078911e+06,1.226262578e+07,9.463499555e+04,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1559,101,100.801446,274,0.0556776,101,232,101,280,274,232,274,280,-5.424316883e+00,1.058389969e+02,-6.499518585e+01,3.866648102e+01,9.985467023e+03,1.443946977e+06,6.071107727e+06,1.765106618e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1560,101,100.857124,275,0.0556776,101,232,101,280,275,232,275,280,-5.296301842e+00,1.041502380e+02,-1.356672211e+02,4.739509964e+01,1.365943567e+04,1.307813332e+06,6.696632155e+06,2.440500168e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1561,101,100.912802,275,0.0556776,101,232,101,280,275,232,275,280,-2.904542685e+00,9.989945984e+01,-2.655886536e+02,6.252688217e+01,1.477873405e+04,1.104952036e+06,1.070291162e+07,4.210991366e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1562,101,100.968479,275,0.0556776,101,232,101,280,275,232,275,280,1.678275108e+00,9.132717133e+01,-3.661923218e+02,7.307519531e+01,1.323496181e+04,8.601020977e+05,1.686110364e+07,6.303444086e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1563,101,101.024157,275,0.0556776,101,232,101,280,275,232,275,280,7.490602493e+00,7.707389069e+01,-4.386444702e+02,8.011637878e+01,1.168933101e+04,6.040557461e+05,2.279519444e+07,8.416570324e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1564,101,101.079835,275,0.0556776,101,232,101,280,275,232,275,280,1.283955574e+01,5.742015076e+01,-4.861517944e+02,8.501879120e+01,1.231476891e+04,3.708209679e+05,2.685624458e+07,1.024584581e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1565,101,101.135512,275,0.0556776,101,232,101,280,275,232,275,280,1.592131805e+01,3.428667831e+01,-5.102334290e+02,8.873070526e+01,1.467887379e+04,1.913701427e+05,2.827019731e+07,1.152541426e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1566,101,101.191190,276,0.0556776,101,232,101,280,276,232,276,280,1.565221786e+01,1.022815132e+01,-5.062970581e+02,9.010539246e+01,1.641893956e+04,8.639273436e+04,2.632676124e+07,1.178608274e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1567,101,101.246868,276,0.0556776,101,232,101,280,276,232,276,280,1.214141273e+01,-1.253138924e+01,-4.890585632e+02,9.210314941e+01,1.580149787e+04,6.127817801e+04,2.425744874e+07,1.194715135e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1568,101,101.302545,276,0.0556776,101,232,101,280,276,232,276,280,6.445964336e+00,-3.234269714e+01,-4.406626892e+02,9.246782684e+01,1.371968126e+04,1.074567817e+05,2.037567729e+07,1.134495935e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1569,101,101.358223,276,0.0556776,101,232,101,280,276,232,276,280,-1.526861638e-01,-4.795398712e+01,-3.662307129e+02,9.051773071e+01,1.303999141e+04,2.093162289e+05,1.555628426e+07,1.009518178e+06,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1570,101,101.413900,276,0.0556776,101,232,101,280,276,232,276,280,-6.708743095e+00,-5.863000107e+01,-2.763249207e+02,8.545104218e+01,1.542392155e+04,3.495223202e+05,1.070821235e+07,8.380828876e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1571,101,101.469578,276,0.0556776,101,232,101,280,276,232,276,280,-1.257778549e+01,-6.468663025e+01,-1.830440826e+02,7.651433563e+01,1.890347184e+04,5.094961095e+05,6.553647966e+06,6.418282581e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1572,102,101.525256,277,0.0556776,102,232,102,280,277,232,277,280,-1.371422768e+01,-7.212732697e+01,-1.384196930e+02,6.994495392e+01,1.701054513e+04,7.169744661e+05,4.880091821e+06,5.370033827e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1573,102,101.580933,277,0.0556776,102,232,102,280,277,232,277,280,-1.615971947e+01,-7.444001007e+01,-5.721195984e+01,5.486724854e+01,1.547840528e+04,8.650830253e+05,2.465566475e+06,3.487607152e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1574,102,101.636611,277,0.0556776,102,232,102,280,277,232,277,280,-1.495737457e+01,-7.694802856e+01,1.117601490e+01,3.680047226e+01,1.474338738e+04,9.648160650e+05,1.162632284e+06,1.945229364e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1575,102,101.692289,277,0.0556776,102,232,102,280,277,232,277,280,-9.173213005e+00,-7.992034912e+01,6.454844666e+01,1.731327820e+01,2.235789479e+04,1.002542461e+06,8.113011491e+05,9.319827982e+04,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1576,102,101.747966,277,0.0556776,102,232,102,280,277,232,277,280,1.013054967e+00,-8.232671356e+01,1.025776825e+02,-2.128566504e+00,4.446835231e+04,9.769060910e+05,1.174543426e+06,5.590986609e+04,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1577,102,101.803644,277,0.0556776,102,232,102,280,277,232,277,280,1.412205791e+01,-8.281523132e+01,1.274660492e+02,-2.055895996e+01,8.010974344e+04,8.973481909e+05,1.991290050e+06,8.422559475e+04,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1578,102,101.859322,278,0.0556776,102,232,102,280,278,232,278,280,2.774351120e+01,-8.058363342e+01,1.355801239e+02,-2.915362740e+01,1.194401069e+05,7.784514260e+05,2.496943478e+06,1.205439800e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,0,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1579,102,101.914999,278,0.0556776,102,232,102,280,278,232,278,280,3.920049286e+01,-7.546276093e+01,1.516426849e+02,-4.480918884e+01,1.484577397e+05,6.344955583e+05,3.502882271e+06,2.307611393e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1580,102,101.970677,278,0.0556776,102,232,102,280,278,232,278,280,4.617375946e+01,-6.743010712e+01,1.655745239e+02,-5.765986252e+01,1.578803657e+05,4.783893804e+05,4.359001244e+06,3.776844837e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1581,102,102.026355,278,0.0556776,102,232,102,280,278,232,278,280,4.710835648e+01,-5.628671265e+01,1.782240448e+02,-6.708747864e+01,1.496369363e+05,3.244937654e+05,4.920538621e+06,5.428557621e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1582,102,102.082032,278,0.0556776,102,232,102,280,278,232,278,280,4.140110016e+01,-4.189197540e+01,1.881531525e+02,-7.324977112e+01,1.358012130e+05,1.900759873e+05,5.137149090e+06,7.057722416e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1583,102,102.137710,278,0.0556776,102,232,102,280,278,232,278,280,2.943446732e+01,-2.466722107e+01,1.936270142e+02,-7.721288300e+01,1.311487098e+05,9.205159942e+04,5.033848476e+06,8.452834179e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1584,102,102.193388,279,0.0556776,102,232,102,280,279,232,279,280,1.250924683e+01,-5.830090046e+00,1.946991730e+02,-7.796994781e+01,1.453501450e+05,4.182682961e+04,4.851823094e+06,8.779365200e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1585,102,102.249065,279,0.0556776,102,232,102,280,279,232,279,280,-7.309051514e+00,1.284645748e+01,1.920325470e+02,-8.060697174e+01,1.797115792e+05,4.234576511e+04,4.393861021e+06,9.434909610e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1586,102,102.304743,279,0.0556776,102,232,102,280,279,232,279,280,-2.744093132e+01,2.953808022e+01,1.833438568e+02,-8.269894409e+01,2.287687791e+05,8.888776969e+04,3.765267088e+06,9.503732737e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1587,102,102.360420,279,0.0556776,102,232,102,280,279,232,279,280,-4.514540482e+01,4.285675049e+01,1.673244019e+02,-8.324999237e+01,2.838636489e+05,1.727392199e+05,3.037116597e+06,8.978040355e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1588,102,102.416098,279,0.0556776,102,232,102,280,279,232,279,280,-5.794877625e+01,5.221658707e+01,1.427916870e+02,-8.106490326e+01,3.355918305e+05,2.842974940e+05,2.286366953e+06,7.931148650e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1589,102,102.471776,279,0.0556776,102,232,102,280,279,232,279,280,-6.408187866e+01,5.802546310e+01,1.104632339e+02,-7.546163177e+01,3.740897481e+05,4.129329605e+05,1.590944593e+06,6.500697594e+05,0,0,0,0,7,8,8,8,202.000000,191.000000,4.752475248e-01,5.298056813e-01,9.455445545e-01,1.054092553e+00,1.068146719e+00,8.970223264e-01,9.581514550e-01,-1.315752376e-02,1.048284837e+00,1,0,1475,1542,2.146240929e+05,9.790799682e+05,-1,-1,-1,-1
1590,103,102.527453,280,0.0556776,103,232,103,280,280,232,280,280,-6.297214890e+01,6.280073166e+01,9.182851410e+01,-7.001580811e+01,3.822541116e+05,5.513496869e+05,1.285903755e+06,5.534691896e+05,1,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,1590,-1,1590,-1
1591,103,102.583131,280,0.0556776,103,232,103,280,280,232,280,280,4.449468079e+02,6.477050781e+01,5.522013092e+01,-5.967102432e+01,2.215568172e+07,6.630034355e+05,7.856832431e+05,3.948959854e+05,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1592,103,102.638809,280,0.0556776,103,232,103,280,280,232,280,280,8.705737305e+02,6.705213928e+01,2.131495476e+01,-4.630197144e+01,4.962656455e+07,7.423552614e+05,4.441749953e+05,2.476201148e+05,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1593,103,102.694486,280,0.0556776,103,232,103,280,280,232,280,280,1.149031616e+03,6.993879700e+01,-6.884108067e+00,-3.028602982e+01,8.335184101e+07,7.770850227e+05,2.594169361e+05,1.320923807e+05,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1594,103,102.750164,280,0.0556776,103,232,103,280,280,232,280,280,1.255123779e+03,7.269542694e+01,-2.864163399e+01,-1.236944294e+01,1.100268699e+08,7.628612994e+05,2.213239629e+05,6.569137435e+04,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1595,103,102.805842,280,0.0556776,103,232,103,280,280,232,280,280,1.204725098e+03,7.407354736e+01,-4.500108337e+01,6.297397137e+00,1.207016725e+08,7.032174856e+05,3.192870477e+05,5.943900405e+04,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1596,103,102.861519,281,0.0556776,103,232,103,280,281,232,281,280,1.042982544e+03,7.288629150e+01,-5.147494888e+01,1.404954815e+01,1.134175572e+08,6.071515245e+05,4.249588925e+05,7.448583619e+04,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
1597,103,102.917197,281,0.0556776,103,232,103,280,281,232,281,280,8.252727661e+02,6.828333282e+01,-6.382350540e+01,3.142173767e+01,9.236487559e+07,4.866089942e+05,6.966531685e+05,1.539707860e+05,0,0,0,0,8,8,8,8,197.000000,191.000000,4.873096447e-01,5.298056813e-01,9.695431472e-01,1.054092553e+00,1.064485464e+00,9.197893905e-01,9.791024364e-01,-9.763318749e-03,1.048284837e+00,0,0,1590,1542,3.822541116e+05,9.790799682e+05,-1,-1,-1,-1
