# producer=CAELIX
# when=2026-02-25T13:07:07
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06E_relativity_twin_paradox_window_peak/20260225_130706 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_130706
# experiment=06E_relativity_twin_paradox_window_peak
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
884,63,63.219037,162,0.0556776,63,232,63,280,162,232,162,280,6.585862732e+01,-1.675547485e+02,-1.385130024e+01,4.243666458e+01,6.764043080e+05,4.269890760e+06,1.276309837e+05,1.583708954e+05,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
885,63,63.274715,162,0.0556776,63,232,63,280,162,232,162,280,7.229230499e+01,-2.400019073e+02,-3.223027802e+01,4.121981430e+01,7.353284891e+05,7.127294346e+06,2.425120431e+05,1.565208601e+05,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
886,63,63.330392,162,0.0556776,63,232,63,280,162,232,162,280,7.740293121e+01,-2.879930725e+02,-4.944452667e+01,3.666812134e+01,7.560764773e+05,1.067428031e+07,4.543141585e+05,1.440678586e+05,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
887,63,63.386070,162,0.0556776,63,232,63,280,162,232,162,280,7.966198730e+01,-3.197484741e+02,-6.584356689e+01,3.009006310e+01,7.352750892e+05,1.339089400e+07,7.326194796e+05,1.259368606e+05,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
888,63,63.441748,162,0.0556776,63,232,63,280,162,232,162,280,7.811815643e+01,-3.417658081e+02,-8.173387146e+01,2.306494141e+01,6.729746877e+05,1.470255569e+07,1.036058438e+06,1.084337134e+05,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
889,63,63.497425,162,0.0556776,63,232,63,280,162,232,162,280,7.266487122e+01,-3.548496399e+02,-9.674259949e+01,1.704565048e+01,5.745840277e+05,1.465051035e+07,1.319774130e+06,9.683245317e+04,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
890,64,63.553103,163,0.0556776,64,232,64,280,163,232,163,280,5.856538391e+01,-3.496799622e+02,-1.006331482e+02,1.491918087e+01,3.869090040e+05,1.317488877e+07,1.370996013e+06,9.487334229e+04,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
891,64,63.608780,163,0.0556776,64,232,64,280,163,232,163,280,4.849453735e+01,-3.305422974e+02,-1.120877762e+02,1.204072189e+01,2.780870349e+05,1.146056348e+07,1.557134803e+06,9.258048164e+04,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
892,64,63.664458,163,0.0556776,64,232,64,280,163,232,163,280,3.636033249e+01,-2.907392883e+02,-1.190551529e+02,1.244833088e+01,1.753745076e+05,9.358882590e+06,1.644517616e+06,9.596565872e+04,0,0,0,0,4,5,4,4,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,1,861,791,1.100356542e+06,6.678835995e+05,-1,-1,-1,-1
893,64,63.720136,163,0.0556776,64,232,64,280,163,232,163,280,2.274736786e+01,-2.366739655e+02,-1.206059036e+02,1.615735817e+01,9.249653795e+04,7.194547380e+06,1.619556085e+06,9.947310657e+04,0,0,0,1,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,884,-1,893
894,64,63.775813,163,0.0556776,64,232,64,280,163,232,163,280,8.620493889e+00,-1.790143280e+02,-1.166166382e+02,5.222560425e+02,4.050798074e+04,5.221478714e+06,1.484384343e+06,2.695077829e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
895,64,63.831491,163,0.0556776,64,232,64,280,163,232,163,280,-4.977808475e+00,-1.268028107e+02,-1.074097214e+02,9.407725220e+02,2.678490688e+04,3.582991104e+06,1.257745137e+06,5.734186579e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
896,64,63.887169,164,0.0556776,64,232,64,280,164,232,164,280,-1.747237587e+01,-8.391042328e+01,-1.013125839e+02,1.109582275e+03,5.495887133e+04,2.311331007e+06,1.121219116e+06,8.390547750e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
897,64,63.942846,164,0.0556776,64,232,64,280,164,232,164,280,-2.893276405e+01,-4.990781403e+01,-8.564015198e+01,1.208516724e+03,1.243990278e+05,1.373601975e+06,8.358324162e+05,1.058829739e+08,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
898,64,63.998524,164,0.0556776,64,232,64,280,164,232,164,280,-3.965106964e+01,-2.311920929e+01,-6.564692688e+01,1.160846924e+03,2.293145417e+05,7.298337062e+05,5.538443746e+05,1.115236505e+08,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
899,64,64.054202,164,0.0556776,64,232,64,280,164,232,164,280,-4.958841705e+01,-2.355162382e+00,-4.232912827e+01,1.001997559e+03,3.584912115e+05,3.556054397e+05,3.191076159e+05,1.005397371e+08,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
900,64,64.109879,164,0.0556776,64,232,64,280,164,232,164,280,-5.832350540e+01,1.372037601e+01,-1.727913094e+01,7.796846924e+02,4.962271361e+05,2.324321714e+05,1.670964456e+05,7.815786060e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
901,64,64.165557,164,0.0556776,64,232,64,280,164,232,164,280,-6.553414917e+01,2.768589973e+01,7.549961090e+00,5.387486572e+02,6.247307451e+05,3.295227805e+05,1.201603966e+05,5.197289444e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
902,64,64.221235,165,0.0556776,64,232,64,280,165,232,165,280,-7.137414551e+01,4.281322479e+01,1.611421967e+01,3.891067200e+02,7.271552870e+05,5.908798933e+05,1.291606974e+05,2.999597422e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
903,64,64.276912,165,0.0556776,64,232,64,280,165,232,165,280,-7.618868256e+01,6.109267044e+01,3.724316406e+01,1.993097839e+02,7.899801007e+05,9.473190704e+05,2.320439271e+05,1.558823051e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
904,64,64.332590,165,0.0556776,64,232,64,280,165,232,165,280,-7.978688812e+01,8.195774078e+01,5.505784988e+01,2.922993660e+01,8.046386583e+05,1.343519938e+06,4.305077180e+05,7.535919378e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
905,64,64.388267,165,0.0556776,64,232,64,280,165,232,165,280,-8.108531952e+01,1.031200333e+02,6.981745148e+01,-1.136586151e+02,7.684142004e+05,1.745985986e+06,6.974954116e+05,5.528306483e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
906,64,64.443945,165,0.0556776,64,232,64,280,165,232,165,280,-7.864121246e+01,1.225632782e+02,8.237709808e+01,-2.255701904e+02,6.848219263e+05,2.129627179e+06,9.935777308e+05,7.824746053e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
907,64,64.499623,165,0.0556776,64,232,64,280,165,232,165,280,-7.168653870e+01,1.395198364e+02,9.349691772e+01,-3.069949646e+02,5.640682535e+05,2.461570398e+06,1.272584901e+06,1.213999335e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
908,65,64.555300,166,0.0556776,65,232,65,280,166,232,166,280,-6.005307770e+01,1.467014008e+02,9.565897369e+01,-3.158442078e+02,4.011537114e+05,2.501029499e+06,1.323908488e+06,1.295409403e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
909,65,64.610978,166,0.0556776,65,232,65,280,166,232,166,280,-4.824482727e+01,1.559068756e+02,1.047914734e+02,-3.685708008e+02,2.793707570e+05,2.622876174e+06,1.508228692e+06,1.638218890e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
910,65,64.666656,166,0.0556776,65,232,65,280,166,232,166,280,-3.496290207e+01,1.582260742e+02,1.114652405e+02,-4.023417053e+02,1.678924148e+05,2.595288584e+06,1.592799125e+06,1.846149036e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
911,65,64.722333,166,0.0556776,65,232,65,280,166,232,166,280,-2.109003448e+01,1.509515991e+02,1.146108398e+02,-4.171605835e+02,8.318560077e+04,2.416680506e+06,1.565413670e+06,1.883422771e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
912,65,64.778011,166,0.0556776,65,232,65,280,166,232,166,280,-6.871180058e+00,1.338779449e+02,1.133000641e+02,-4.097746582e+02,3.824033544e+04,2.110037228e+06,1.430425832e+06,1.759833806e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
913,65,64.833689,167,0.0556776,65,232,65,280,167,232,167,280,7.615106583e+00,1.101827774e+02,1.104755630e+02,-3.845868225e+02,4.054698054e+04,1.714310469e+06,1.331373937e+06,1.521420996e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
914,65,64.889366,167,0.0556776,65,232,65,280,167,232,167,280,2.200648689e+01,8.474685669e+01,1.024050446e+02,-3.442637024e+02,9.092663941e+04,1.274673247e+06,1.094872674e+06,1.281885965e+07,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
915,65,64.945044,167,0.0556776,65,232,65,280,167,232,167,280,3.564089966e+01,6.124448013e+01,8.849461365e+01,-2.859100952e+02,1.833003505e+05,8.415120567e+05,8.165311788e+05,9.942219307e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
916,65,65.000722,167,0.0556776,65,232,65,280,167,232,167,280,4.786764526e+01,4.035526276e+01,6.890625763e+01,-2.188638611e+02,3.055953622e+05,4.736023662e+05,5.404804430e+05,7.090469365e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
917,65,65.056399,167,0.0556776,65,232,65,280,167,232,167,280,5.828974152e+01,2.031470108e+01,4.479267120e+01,-1.520625000e+02,4.416261836e+05,2.292391002e+05,3.126469426e+05,4.634064460e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
918,65,65.112077,167,0.0556776,65,232,65,280,167,232,167,280,6.672075653e+01,-1.000250578e+00,1.811269188e+01,-9.138845825e+01,5.735158798e+05,1.475206045e+05,1.706722963e+05,2.757340842e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
919,65,65.167754,168,0.0556776,65,232,65,280,168,232,168,280,7.299124908e+01,-2.425336075e+01,9.635440826e+00,-7.005330658e+01,6.844685315e+05,2.337854072e+05,1.455305484e+05,2.154318682e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
920,65,65.223432,168,0.0556776,65,232,65,280,168,232,168,280,7.687435150e+01,-4.825395966e+01,-1.665703583e+01,-2.282943153e+01,7.613448399e+05,4.553668940e+05,1.484540085e+05,1.143862783e+06,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
921,65,65.279110,168,0.0556776,65,232,65,280,168,232,168,280,7.822246552e+01,-7.079420471e+01,-4.105175781e+01,1.376855278e+01,7.959981158e+05,7.519302216e+05,2.550791897e+05,6.225152061e+05,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
922,65,65.334787,168,0.0556776,65,232,65,280,168,232,168,280,7.715417480e+01,-8.975868988e+01,-6.198310852e+01,4.016946793e+01,7.853129651e+05,1.056340136e+06,4.448310735e+05,5.059399622e+05,0,0,0,0,4,5,4,5,196.000000,189.000000,4.897959184e-01,5.355062014e-01,9.642857143e-01,1.054277834e+00,1.063768653e+00,9.146409828e-01,9.729664065e-01,-8.921882795e-03,1.048284837e+00,0,0,861,884,1.100356542e+06,1.583708954e+05,-1,-1,-1,-1
