# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_phase_drift
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# mass_iters=220512
# mass_inject=2.0
# mass_amp=1.0
# mass_boundary=zero
# mass_sponge_width=0
# mass_sponge_strength=0.0
# axis=x
# r_near=16
# r_far=160
# omega=0.15
# drive_amp=25.0
# steps=4000
# burn=800
# warm=400
# demod_window=256
# series_every=1
# artefact=oscillator_phase_series
t,phi_near_ac,phi_far_ac
3020,12.361392974853516,12.735847473144531
3021,14.627680778503418,14.983833312988281
3022,16.55549430847168,16.896743774414062
3023,18.103403091430664,18.430158615112305
3024,19.23244857788086,19.54878044128418
3025,19.91800880432129,20.2285213470459
3026,20.148550033569336,20.451641082763672
3027,19.915328979492188,20.215105056762695
3028,19.226289749145508,19.527267456054688
3029,18.09703254699707,18.40153694152832
3030,16.548124313354492,16.86228370666504
3031,14.617465019226074,14.943467140197754
3032,12.34996223449707,12.688901901245117
3033,9.796506881713867,10.150230407714844
3034,7.013935089111328,7.384228229522705
3035,4.062492370605469,4.451500415802002
3036,1.009642481803894,1.4149718284606934
3037,-2.0767464637756348,-1.653336524963379
3038,-5.125685691833496,-4.68214750289917
3039,-8.0665922164917,-7.606771945953369
3040,-10.837949752807617,-10.359106063842773
3041,-13.376688957214355,-12.878591537475586
3042,-15.624421119689941,-15.112177848815918
3043,-17.5320987701416,-17.00494956970215
3044,-19.05316734313965,-18.513439178466797
3045,-20.155487060546875,-19.607532501220703
3046,-20.817529678344727,-20.263381958007812
3047,-21.02141761779785,-20.465694427490234
3048,-20.762914657592773,-20.207523345947266
3049,-20.047590255737305,-19.4932918548584
3050,-18.89052963256836,-18.340484619140625
3051,-17.31944465637207,-16.77635383605957
3052,-15.370054244995117,-14.838027000427246
3053,-13.085960388183594,-12.568733215332031
3054,-10.516057014465332,-10.016578674316406
3055,-7.718364715576172,-7.23768949508667
3056,-4.759006023406982,-4.29469108581543
3057,-1.7023502588272095,-1.2563318014144897
3058,1.3827992677688599,1.807806134223938
3059,4.426316261291504,4.8318681716918945
3060,7.363049030303955,7.749096393585205
3061,10.12459659576416,10.492009162902832
3062,12.647116661071777,12.997095108032227
3063,14.876224517822266,15.209318161010742
3064,16.761781692504883,17.080785751342773
3065,18.262277603149414,18.569293975830078
3066,19.343616485595703,19.643047332763672
3067,19.980024337768555,20.275802612304688
3068,20.15738296508789,20.448644638061523
3069,19.871999740600586,20.160444259643555
3070,19.132049560546875,19.421756744384766
3071,17.953561782836914,18.2491397857666
3072,16.361574172973633,16.667335510253906
3073,14.392424583435059,14.70969295501709
3074,12.089401245117188,12.419212341308594
3075,9.505589485168457,9.84959602355957
3076,6.700274467468262,7.062407970428467
3077,3.7343523502349854,4.117882251739502
3078,0.6742559671401978,1.0778353214263916
3079,-2.4104433059692383,-1.987625241279602
3080,-5.450584411621094,-5.009425163269043
3081,-8.378053665161133,-7.918537616729736
3082,-11.126220703125,-10.64590835571289
3083,-13.633809089660645,-13.134683609008789
3084,-15.845946311950684,-15.332477569580078
3085,-17.710996627807617,-17.18649673461914
3086,-19.186742782592773,-18.6531925201416
3087,-20.24180793762207,-19.699039459228516
3088,-20.851919174194336,-20.30245018005371
3089,-21.002817153930664,-20.45192527770996
3090,-20.691205978393555,-20.142738342285156
3091,-19.92444610595703,-19.38107681274414
3092,-18.719404220581055,-18.182071685791016
3093,-17.10402488708496,-16.573389053344727
3094,-15.115572929382324,-14.59631061553955
3095,-12.795981407165527,-12.29337215423584
3096,-10.197754859924316,-9.712164878845215
3097,-7.381038188934326,-6.911553859710693
3098,-4.408124923706055,-3.954294443130493
3099,-1.3471410274505615,-0.9090216159820557
3100,1.7341524362564087,2.152175188064575
3101,4.769211292266846,5.164985179901123
3102,7.68772554397583,8.066161155700684
3103,10.422972679138184,10.78774356842041
3104,12.914806365966797,13.265597343444824
3105,15.106916427612305,15.442492485046387
3106,16.95068359375,17.270708084106445
3107,18.405941009521484,18.71336555480957
3108,19.438234329223633,19.739147186279297
3109,20.02239990234375,20.321163177490234
3110,20.147247314453125,20.44268226623535
3111,19.81224822998047,20.103694915771484
3112,19.02203369140625,19.315690994262695
3113,17.793415069580078,18.09607696533203
3114,16.156648635864258,16.470542907714844
3115,14.146130561828613,14.471829414367676
3116,11.80866527557373,12.144887924194336
3117,9.199615478515625,9.547272682189941
3118,6.3722429275512695,6.739450454711914
3119,3.3903636932373047,3.781339406967163
3120,0.32364192605018616,0.7343543767929077
3121,-2.7590010166168213,-2.331435441970825
3122,-5.786977767944336,-5.3432183265686035
3123,-8.695672035217285,-8.233874320983887
3124,-11.420404434204102,-10.938096046447754
3125,-13.898185729980469,-13.397748947143555
3126,-16.072893142700195,-15.56010913848877
3127,-17.8931941986084,-17.372743606567383
3128,-19.321495056152344,-18.7918643951416
3129,-20.327878952026367,-19.787973403930664
3130,-20.888093948364258,-20.34320640563965
3131,-20.98884391784668,-20.443185806274414
3132,-20.624553680419922,-20.081876754760742
3133,-19.806657791137695,-19.267553329467773
3134,-18.55656623840332,-18.018802642822266
3135,-16.89923095703125,-16.36728286743164
3136,-14.872364044189453,-14.351872444152832
3137,-12.51875114440918,-12.014857292175293
3138,-9.891779899597168,-9.405159950256348
3139,-7.055690765380859,-6.58041524887085
3140,-4.070876121520996,-3.6104397773742676
3141,-1.003199577331543,-0.5629599094390869
3142,2.078066349029541,2.497915029525757
3143,5.105508804321289,5.5030317306518555
3144,8.006366729736328,8.387837409973145
3145,10.715022087097168,11.085789680480957
3146,13.175493240356445,13.53014087677002
3147,15.333086013793945,15.670032501220703
3148,17.13683319091797,17.460975646972656
3149,18.54315757751465,18.860492706298828
3150,19.522666931152344,19.83587646484375
3151,20.054895401000977,20.36420249938965
3152,20.12786293029785,20.43401336669922
3153,19.742658615112305,20.045988082885742
3154,18.902009963989258,19.210081100463867
3155,17.62274742126465,17.943504333496094
3156,15.941376686096191,16.27088737487793
3157,13.894920349121094,14.230741500854492
3158,11.527023315429688,11.87463665008545
3159,8.889263153076172,9.253698348999023
3160,6.038949966430664,6.422563552856445
3161,3.0438671112060547,3.447329044342041
3162,-0.027438223361968994,0.3939386308193207
3163,-3.10612416267395,-2.6698427200317383
3164,-6.125683307647705,-5.670443058013916
3165,-9.021463394165039,-8.54257583618164
3166,-11.722850799560547,-11.226397514343262
3167,-14.167033195495605,-13.657740592956543
3168,-16.302108764648438,-15.77924919128418
3169,-18.081497192382812,-17.547449111938477
3170,-19.46683692932129,-18.923036575317383
3171,-20.424663543701172,-19.871641159057617
3172,-20.93105125427246,-20.373327255249023
3173,-20.975868225097656,-20.418468475341797
3174,-20.561174392700195,-20.00408363342285
3175,-19.69793701171875,-19.14033317565918
3176,-18.400882720947266,-17.849267959594727
3177,-16.69689178466797,-16.156198501586914
3178,-14.626879692077637,-14.095731735229492
3179,-12.237907409667969,-11.720015525817871
3180,-9.585295677185059,-9.084939956665039
3181,-6.728471279144287,-6.244296073913574
3182,-3.727426052093506,-3.2606279850006104
3183,-0.650253176689148,-0.2033749222755432
3184,2.4293739795684814,2.857747793197632
3185,5.442254066467285,5.8535475730896
3186,8.324217796325684,8.716712951660156
3187,11.011800765991211,11.385565757751465
3188,13.443563461303711,13.80234432220459
3189,15.563945770263672,15.908103942871094
3190,17.32337760925293,17.652252197265625
3191,18.68121910095215,19.00041389465332
3192,19.611045837402344,19.92578125
3193,20.094568252563477,20.40535545349121
3194,20.11669158935547,20.425540924072266
3195,19.67490005493164,19.985288619995117
3196,18.78170394897461,19.095170974731445
3197,17.457317352294922,17.77768898010254
3198,15.730717658996582,16.06416893005371
3199,13.642630577087402,13.988823890686035
3200,11.239632606506348,11.595189094543457
3201,8.57222843170166,8.94149112701416
3202,5.702270984649658,6.090616226196289
3203,2.6977694034576416,3.1037561893463135
3204,-0.37778183817863464,0.04449796304106712
3205,-3.456805467605591,-3.01747465133667
3206,-6.4659104347229,-6.010078430175781
3207,-9.340350151062012,-8.866740226745605
3208,-12.017589569091797,-11.524677276611328
3209,-14.43146800994873,-13.923327445983887
3210,-16.529808044433594,-16.011384963989258
3211,-18.27060890197754,-17.740995407104492
3212,-19.610137939453125,-19.067041397094727
3213,-20.516101837158203,-19.963443756103516
3214,-20.971181869506836,-20.417095184326172
3215,-20.965532302856445,-20.414045333862305
3216,-20.49887466430664,-19.948667526245117
3217,-19.58290672302246,-19.03327178955078
3218,-18.23733901977539,-17.692615509033203
3219,-16.48874282836914,-15.955619812011719
3220,-14.378911018371582,-13.859861373901367
3221,-11.95921516418457,-11.453960418701172
3222,-9.28110122680664,-8.789630889892578
3223,-6.403107643127441,-5.925339221954346
3224,-3.3900527954101562,-2.9300668239593506
3225,-0.31090372800827026,0.12806273996829987
3226,2.7638211250305176,3.1864778995513916
3227,5.767836093902588,6.176163196563721
3228,8.63357162475586,9.022371292114258
3229,11.295982360839844,11.663712501525879
3230,13.695396423339844,14.047847747802734
3231,15.775057792663574,16.11709213256836
3232,17.48974609375,17.82065200805664
3233,18.803604125976562,19.12417221069336
3234,19.686851501464844,19.999448776245117
3235,20.118064880371094,20.423429489135742
3236,20.08512306213379,20.389739990234375
3237,19.591773986816406,19.901647567749023
3238,18.651182174682617,18.96255874633789
3239,17.281370162963867,17.593902587890625
3240,15.513151168823242,15.836224555969238
3241,13.386701583862305,13.7261323928833
3242,10.94990348815918,11.302356719970703
3243,8.257866859436035,8.622889518737793
3244,5.369386196136475,5.753952980041504
3245,2.3506860733032227,2.755906105041504
3246,-0.7292839884757996,-0.3079697787761688
3247,-3.8027539253234863,-3.3644659519195557
3248,-6.800299644470215,-6.343647480010986
3249,-9.655505180358887,-9.182644844055176
3250,-12.304422378540039,-11.81441879272461
3251,-14.685721397399902,-14.177050590515137
3252,-16.74543571472168,-16.224876403808594
3253,-18.43882942199707,-17.912017822265625
3254,-19.73175048828125,-19.19147491455078
3255,-20.591533660888672,-20.036598205566406
3256,-20.993120193481445,-20.437305450439453
3257,-20.933900833129883,-20.382532119750977
3258,-20.41805076599121,-19.865093231201172
3259,-19.45234489440918,-18.89914894104004
3260,-18.05840492248535,-17.514076232910156
3261,-16.26892852783203,-15.736557006835938
3262,-14.124197959899902,-13.602192878723145
3263,-11.67103099822998,-11.163836479187012
3264,-8.966147422790527,-8.475786209106445
3265,-6.072143077850342,-5.595489501953125
3266,-3.0490496158599854,-2.590416669845581
3267,0.03503692150115967,0.4711761474609375
3268,3.106084108352661,3.524099111557007
3269,6.096415042877197,6.500393867492676
3270,8.941727638244629,9.32758903503418
3271,11.577085494995117,11.941514015197754
3272,13.940023422241211,14.291731834411621
3273,15.981480598449707,16.324234008789062
3274,17.658082962036133,17.983762741088867
3275,18.92407989501953,19.236007690429688
3276,19.75321388244629,20.061845779418945
3277,20.134441375732422,20.440298080444336
3278,20.054428100585938,20.355464935302734
3279,19.510377883911133,19.810855865478516
3280,18.5175838470459,18.824769973754883
3281,17.102651596069336,17.417497634887695
3282,15.294198989868164,15.616259574890137
3283,13.128342628479004,13.463739395141602
3284,10.660112380981445,11.00968074798584
3285,7.946635723114014,8.307289123535156
3286,5.042008399963379,5.4187846183776855
3287,2.0126447677612305,2.4098315238952637
3288,-1.0691066980361938,-0.6541078090667725
3289,-4.135475158691406,-3.7035880088806152
3290,-7.120797157287598,-6.669525146484375
3291,-9.955998420715332,-9.48642635345459
3292,-12.575474739074707,-12.090768814086914
3293,-14.924215316772461,-14.423274040222168
3294,-16.947580337524414,-16.430715560913086
3295,-18.596647262573242,-18.069787979125977
3296,-19.83818817138672,-19.306745529174805
3297,-20.646160125732422,-20.110252380371094
3298,-21.000656127929688,-20.45701789855957
3299,-20.89112663269043,-20.343713760375977
3300,-20.32037925720215,-19.780241012573242
3301,-19.304819107055664,-18.77422523498535
3302,-17.866985321044922,-17.33893585205078
3303,-16.037601470947266,-15.511801719665527
3304,-13.855557441711426,-13.344260215759277
3305,-11.368636131286621,-10.880672454833984
3306,-8.638294219970703,-8.165682792663574
3307,-5.7283406257629395,-5.264324188232422
3308,-2.6970598697662354,-2.2520530223846436
3309,0.3914918005466461,0.809109628200531
3310,3.4600093364715576,3.8596179485321045
3311,6.434090614318848,6.823911190032959
3312,9.255889892578125,9.627348899841309
3313,11.866714477539062,12.214312553405762
3314,14.199825286865234,14.533360481262207
3315,16.19988250732422,16.524534225463867
3316,17.828025817871094,18.13861656188965
3317,19.05019760131836,19.34674072265625
3318,19.83361053466797,20.124061584472656
3319,20.158504486083984,20.448068618774414
3320,20.022571563720703,20.31015396118164
3321,19.429279327392578,19.717262268066406
3322,18.389554977416992,18.683807373046875
3323,16.927400588989258,17.22854232788086
3324,15.07381534576416,15.384098052978516
3325,12.87136459350586,13.195947647094727
3326,10.374327659606934,10.712443351745605
3327,7.635885715484619,7.98790979385376
3328,4.7121124267578125,5.083919048309326
3329,1.6714667081832886,2.0652217864990234
3330,-1.4119901657104492,-0.9995157718658447
3331,-4.4704766273498535,-4.040419101715088
3332,-7.441613674163818,-6.990494728088379
3333,-10.257208824157715,-9.784748077392578
3334,-12.847875595092773,-12.359602928161621
3335,-15.157550811767578,-14.656095504760742
3336,-17.138704299926758,-16.62359619140625
3337,-18.744455337524414,-18.21843147277832
3338,-19.937105178833008,-19.402494430541992
3339,-20.691892623901367,-20.149805068969727
3340,-20.991233825683594,-20.446792602539062
3341,-20.827211380004883,-20.28456687927246
3342,-20.205795288085938,-19.665109634399414
3343,-19.141931533813477,-18.60504150390625
3344,-17.655345916748047,-17.12738609313965
3345,-15.778671264648438,-15.264081954956055
3346,-13.560859680175781,-13.057924270629883
3347,-11.050971031188965,-10.559645652770996
3348,-8.297354698181152,-7.8250908851623535
3349,-5.364337921142578,-4.912514686584473
3350,-2.3251395225524902,-1.8897777795791626
3351,0.7545466423034668,1.1729896068572998
3352,3.812883138656616,4.210459232330322
3353,6.779749393463135,7.152705192565918
3354,9.580897331237793,9.934925079345703
3355,12.154038429260254,12.496623992919922
3356,14.448718070983887,14.77487564086914
3357,16.413990020751953,16.71961784362793
3358,17.998350143432617,18.291332244873047
3359,19.164306640625,19.454463958740234
3360,19.89341926574707,20.179258346557617
3361,20.17238998413086,20.446945190429688
3362,19.987117767333984,20.257762908935547
3363,19.336936950683594,19.617443084716797
3364,18.245256423950195,18.53481674194336
3365,16.742080688476562,17.03359031677246
3366,14.851104736328125,15.148988723754883
3367,12.610334396362305,12.926012992858887
3368,10.07830810546875,10.41376781463623
3369,7.3167853355407715,7.665745258331299
3370,4.382865905761719,4.745521068572998
3371,1.3355185985565186,1.719172716140747
3372,-1.7520078420639038,-1.3459129333496094
3373,-4.80380916595459,-4.380134582519531
3374,-7.756888389587402,-7.314882278442383
3375,-10.548080444335938,-10.085342407226562
3376,-13.111329078674316,-12.632190704345703
3377,-15.388218879699707,-14.896812438964844
3378,-17.328659057617188,-16.825801849365234
3379,-18.890531539916992,-18.37673568725586
3380,-20.037485122680664,-19.514854431152344
3381,-20.7419376373291,-20.21482276916504
3382,-20.990306854248047,-20.46086883544922
3383,-20.777559280395508,-20.246620178222656
3384,-20.107154846191406,-19.5778751373291
3385,-18.993898391723633,-18.470386505126953
3386,-17.461715698242188,-16.9484920501709
3387,-15.546855926513672,-15.04593563079834
3388,-13.29412841796875,-12.805276870727539
3389,-10.750921249389648,-10.276965141296387
3390,-7.973843097686768,-7.518427848815918
3391,-5.027933120727539,-4.592155933380127
3392,-1.9789109230041504,-1.5626555681228638
3393,1.105750560760498,1.502132534980774
3394,4.155792713165283,4.530974864959717
3395,7.102900505065918,7.457388401031494
3396,9.882466316223145,10.218490600585938
3397,12.43166732788086,12.750422477722168
3398,14.691740036010742,14.995914459228516
3399,16.611339569091797,16.9049015045166
3400,18.149276733398438,18.432390213012695
3401,19.273157119750977,19.54507827758789
3402,19.954944610595703,20.22005844116211
3403,20.177072525024414,20.44183921813965
3404,19.935991287231445,20.20400047302246
3405,19.23885726928711,19.51041603088379
3406,18.102022171020508,18.378185272216797
3407,16.54799461364746,16.834877014160156
3408,14.61124038696289,14.913518905639648
3409,12.338401794433594,12.654923439025879
3410,9.779446601867676,10.111977577209473
3411,6.991305828094482,7.345250129699707
3412,4.037542343139648,4.413963317871094
3413,0.9840937852859497,1.3800410032272339
3414,-2.1008317470550537,-1.6858410835266113
3415,-5.149327278137207,-4.712231159210205
3416,-8.091795921325684,-7.632895469665527
3417,-10.859353065490723,-10.38332748413086
3418,-13.391589164733887,-12.9003267288208
3419,-15.63545036315918,-15.127495765686035
3420,-17.53898048400879,-17.016000747680664
3421,-19.054569244384766,-18.52198600769043
3422,-20.1502742767334,-19.61025619506836
3423,-20.805831909179688,-20.25824546813965
3424,-21.00395393371582,-20.453542709350586
3425,-20.73786163330078,-20.190540313720703
3426,-20.01539421081543,-19.472814559936523
3427,-18.85377311706543,-18.316843032836914
3428,-17.277584075927734,-16.749841690063477
3429,-15.3218994140625,-14.8075532913208
3430,-13.032898902893066,-12.533929824829102
3431,-10.461114883422852,-9.978519439697266
3432,-7.662489891052246,-7.1974778175354
3433,-4.7020416259765625,-4.2554850578308105
3434,-1.6453680992126465,-1.2191706895828247
3435,1.4400545358657837,1.8455733060836792
3436,4.481475830078125,4.868902683258057
3437,7.4124650955200195,7.78206729888916
3438,10.170428276062012,10.521462440490723
3439,12.689926147460938,13.024177551269531
3440,14.912603378295898,15.233368873596191
3441,16.790699005126953,17.101634979248047
3442,18.283781051635742,18.58568000793457
3443,19.35732650756836,19.651460647583008
3444,19.985387802124023,20.27663803100586
3445,20.1555233001709,20.44609260559082
3446,19.86336326599121,20.155921936035156
3447,19.11376190185547,19.413185119628906
3448,17.92719841003418,18.23383331298828
3449,16.329788208007812,16.645458221435547
3450,14.35258960723877,14.683760643005371
3451,12.04227352142334,12.391263961791992
3452,9.454197883605957,9.819440841674805
3453,6.644719123840332,7.027909755706787
3454,3.6753480434417725,4.079590797424316
3455,0.6126232147216797,1.0373337268829346
3456,-2.4735124111175537,-2.0290236473083496
3457,-5.512723445892334,-5.048048973083496
3458,-8.438414573669434,-7.954633712768555
3459,-11.184470176696777,-10.682588577270508
3460,-13.688982963562012,-13.170417785644531
3461,-15.896771430969238,-15.36363697052002
3462,-17.75547981262207,-17.21164894104004
3463,-19.224870681762695,-18.67338752746582
3464,-20.274789810180664,-19.714027404785156
3465,-20.878036499023438,-20.311784744262695
3466,-21.021039962768555,-20.457197189331055
3467,-20.702898025512695,-20.142189025878906
3468,-19.931018829345703,-19.372827529907227
3469,-18.722064971923828,-18.16880226135254
3470,-17.100156784057617,-16.55683135986328
3471,-15.103994369506836,-14.574836730957031
3472,-12.781547546386719,-12.26607608795166
3473,-10.181280136108398,-9.681317329406738
3474,-7.360916614532471,-6.877892017364502
3475,-4.384957313537598,-3.9184484481811523
3476,-1.3197816610336304,-0.8743504881858826
3477,1.7637401819229126,2.187291145324707
3478,4.797197341918945,5.202015399932861
3479,7.714706897735596,8.100860595703125
3480,10.449241638183594,10.817975997924805
3481,12.938676834106445,13.291172981262207
3482,15.126921653747559,15.464977264404297
3483,16.965312957763672,17.29212188720703
3484,18.414663314819336,18.7313175201416
3485,19.440893173217773,19.750141143798828
3486,20.019432067871094,20.324859619140625
3487,20.13848304748535,20.442411422729492
3488,19.795095443725586,20.100311279296875
3489,18.998035430908203,19.30695343017578
3490,17.765052795410156,18.0820369720459
3491,16.121166229248047,16.44991111755371
3492,14.105249404907227,14.4456205368042
3493,11.764455795288086,12.118544578552246
3494,9.149852752685547,9.520641326904297
3495,6.319360256195068,6.707159042358398
3496,3.3358492851257324,3.7426998615264893
3497,0.2684958875179291,0.6958190202713013
3498,-2.812321662902832,-2.3672196865081787
3499,-5.841449737548828,-5.378418445587158
3500,-8.751254081726074,-8.267231941223145
3501,-11.472879409790039,-10.969808578491211
3502,-13.945474624633789,-13.42748737335205
3503,-16.115835189819336,-15.583704948425293
3504,-17.93634605407715,-17.38934898376465
3505,-19.363971710205078,-18.804279327392578
3506,-20.364591598510742,-19.798324584960938
3507,-20.91791534423828,-20.348459243774414
3508,-21.012367248535156,-20.43916130065918
3509,-20.644285202026367,-20.069900512695312
3510,-19.82172203063965,-19.25169563293457
3511,-18.563085556030273,-18.00170135498047
3512,-16.897380828857422,-16.34642791748047
3513,-14.863069534301758,-14.324450492858887
3514,-12.505292892456055,-11.981917381286621
3515,-9.876885414123535,-9.369548797607422
3516,-7.036140441894531,-6.547224521636963
3517,-4.045719146728516,-3.5785787105560303
3518,-0.9754806756973267,-0.5275087356567383
3519,2.104828119277954,2.53550386428833
3520,5.130426406860352,5.540131568908691
3521,8.032586097717285,8.420344352722168
3522,10.741768836975098,11.111632347106934
3523,13.198684692382812,13.55417537689209
3524,15.351519584655762,15.692346572875977
3525,17.151172637939453,17.47663116455078
3526,18.553836822509766,18.86786651611328
3527,19.528127670288086,19.836233139038086
3528,20.05596160888672,20.359786987304688
3529,20.125164031982422,20.42534828186035
3530,19.73141860961914,20.031742095947266
3531,18.8834285736084,19.188676834106445
3532,17.601537704467773,17.91455841064453
3533,15.91626262664795,16.238033294677734
3534,13.864404678344727,14.196911811828613
3535,11.489472389221191,11.83641242980957
3536,8.8461275100708,9.20915412902832
3537,5.995307445526123,6.375848293304443
3538,3.0001609325408936,3.401688814163208
3539,-0.07219541072845459,0.35059425234794617
3540,-3.152980089187622,-2.711090326309204
3541,-6.172826290130615,-5.711830139160156
3542,-9.06335163116455,-8.582646369934082
3543,-11.760601997375488,-11.26058578491211
3544,-14.202876091003418,-13.685879707336426
3545,-16.33531379699707,-15.804805755615234
3546,-18.11349868774414,-17.570308685302734
3547,-19.49507713317871,-18.93994903564453
3548,-20.44536781311035,-19.88332748413086
3549,-20.946744918823242,-20.381690979003906
3550,-20.9906063079834,-20.422439575195312
3551,-20.572635650634766,-20.004390716552734
3552,-19.699190139770508,-19.137123107910156
3553,-18.393251419067383,-17.8400821685791
3554,-16.68755340576172,-16.143625259399414
3555,-14.616202354431152,-14.083903312683105
3556,-12.223955154418945,-11.70678997039795
3557,-9.568373680114746,-9.067842483520508
3558,-6.709196090698242,-6.2252912521362305
3559,-3.708936929702759,-3.2424426078796387
3560,-0.634416401386261,-0.18708930909633636
3561,2.445233106613159,2.871943235397339
3562,5.45945405960083,5.865961074829102
3563,8.341506004333496,8.728219032287598
3564,11.02717399597168,11.394594192504883
3565,13.454504013061523,13.805730819702148
3566,15.570530891418457,15.906895637512207
3567,17.32703971862793,17.64991569519043
3568,18.682064056396484,18.996400833129883
3569,19.607728958129883,19.91607093811035
3570,20.084529876708984,20.389141082763672
3571,20.101194381713867,20.404970169067383
3572,19.657522201538086,19.961387634277344
3573,18.76166343688965,19.069438934326172
3574,17.433780670166016,17.748924255371094
3575,15.705658912658691,16.030094146728516
3576,13.616161346435547,13.953352928161621
3577,11.209636688232422,11.561727523803711
3578,8.538410186767578,8.908644676208496
3579,5.667140960693359,6.056941032409668
3580,2.6624019145965576,3.070129632949829
3581,-0.41378340125083923,0.013932377099990845
3582,-3.492354154586792,-3.0440518856048584
3583,-6.500160217285156,-6.033438205718994
3584,-9.370887756347656,-8.88617992401123
3585,-12.042354583740234,-11.539691925048828
3586,-14.454408645629883,-13.933049201965332
3587,-16.55107307434082,-16.0135440826416
3588,-18.284826278686523,-17.736576080322266
3589,-19.618566513061523,-19.061553955078125
3590,-20.521074295043945,-19.956600189208984
3591,-20.971485137939453,-20.402618408203125
3592,-20.96244239807129,-20.39271354675293
3593,-20.49264144897461,-19.92534065246582
3594,-19.570627212524414,-19.008708953857422
3595,-18.21919059753418,-17.666162490844727
3596,-16.469688415527344,-15.926918983459473
3597,-14.3602876663208,-13.828359603881836
3598,-11.936923027038574,-11.419928550720215
3599,-9.255084037780762,-8.75626277923584
3600,-6.376866817474365,-5.896088123321533
3601,-3.365327835083008,-2.9030210971832275
3602,-0.2870336174964905,0.15497419238090515
3603,2.7880566120147705,3.2085704803466797
3604,5.790611267089844,6.190865993499756
3605,8.65282917022705,9.034757614135742
3606,11.311263084411621,11.674516677856445
3607,13.706830024719238,14.052443504333496
3608,15.78409481048584,16.116485595703125
3609,17.49614715576172,17.81771469116211
3610,18.8056583404541,19.1171875
3611,19.68347930908203,19.988433837890625
3612,20.109777450561523,20.412517547607422
3613,20.07431983947754,20.376935958862305
3614,19.578556060791016,19.881153106689453
3615,18.633838653564453,18.93924903869629
3616,17.25925064086914,17.573959350585938
3617,15.487339973449707,15.813420295715332
3618,13.359884262084961,13.696219444274902
3619,10.92140007019043,11.27191162109375
3620,8.225698471069336,8.594413757324219
3621,5.336451530456543,5.723050117492676
3622,2.3198513984680176,2.7244772911071777
3623,-0.7592471837997437,-0.33565959334373474
3624,-3.833472490310669,-3.3906443119049072
3625,-6.830135822296143,-6.3682990074157715
3626,-9.68108081817627,-9.201216697692871
3627,-12.325906753540039,-11.828614234924316
3628,-14.705387115478516,-14.191802978515625
3629,-16.763713836669922,-16.235681533813477
3630,-18.453914642333984,-17.913005828857422
3631,-19.739643096923828,-19.189064025878906
3632,-20.593332290649414,-20.036205291748047
3633,-20.994258880615234,-20.43245506286621
3634,-20.932266235351562,-20.369882583618164
3635,-20.409883499145508,-19.850778579711914
3636,-19.439584732055664,-18.88524627685547
3637,-18.042795181274414,-17.495824813842773
3638,-16.25071144104004,-15.71361255645752
3639,-14.103543281555176,-13.578082084655762
3640,-11.649147033691406,-11.13846492767334
3641,-8.94247817993164,-8.448928833007812
3642,-6.044689178466797,-5.569748401641846
3643,-3.0212631225585938,-2.5659101009368896
3644,0.060212671756744385,0.49690505862236023
3645,3.130553722381592,3.548870086669922
3646,6.120070457458496,6.519348621368408
3647,8.962244033813477,9.342915534973145
3648,11.594279289245605,11.957687377929688
3649,13.956314086914062,14.304758071899414
3650,15.994372367858887,16.329729080200195
3651,17.66317367553711,17.986557006835938
3652,18.926652908325195,19.240291595458984
3653,19.755859375,20.062753677368164
3654,20.129840850830078,20.43327522277832
3655,20.041217803955078,20.34515953063965
3656,19.494123458862305,19.80129623413086
3657,18.4997615814209,18.81134033203125
3658,17.079334259033203,17.398090362548828
3659,15.265460014343262,15.594902992248535
3660,13.100120544433594,13.442632675170898
3661,10.630813598632812,10.988775253295898
3662,7.910926342010498,8.28546142578125
3663,5.00370454788208,5.395673751831055
3664,1.9760838747024536,2.3875226974487305
3665,-1.1061975955963135,-0.6751340627670288
3666,-4.174592971801758,-3.7251906394958496
3667,-7.158694267272949,-6.691463470458984
3668,-9.990792274475098,-9.505831718444824
3669,-12.608613967895508,-12.106420516967773
3670,-14.954379081726074,-14.436288833618164
3671,-16.974077224731445,-16.441740036010742
3672,-18.62165641784668,-18.07793426513672
3673,-19.861032485961914,-19.309415817260742
3674,-20.66485023498535,-20.106849670410156
3675,-21.014039993286133,-20.45149803161621
3676,-20.899982452392578,-20.337080001831055
3677,-20.326963424682617,-19.766544342041016
3678,-19.308717727661133,-18.752283096313477
3679,-17.8660831451416,-17.317584991455078
3680,-16.03093910217285,-15.493826866149902
3681,-13.846136093139648,-13.321002006530762
3682,-11.360861778259277,-10.850019454956055
